"I","PI0","PI1","QI","LI","TI"
2550,24,24,-4.8,11,7
2551,25,25,-5.3,11,7
2552,26,26,-4.9,11,7
2553,26.3,26.3,-121.6,11,7
2554,27.7,27.7,-72.2,11,7
2555,28.01,28.01,-36,11,7
2556,29.6,29.6,-121.6,11,7
2557,30,30,-83.2,11,7
2558,30.4,30.4,-139.3,11,7
2559,30.5,30.5,-80,11,7
2560,31,31,-72.2,11,7
2561,31.5,31.5,-80,11,7
2562,32.01,32.01,-20,11,7
2563,33.03,33.03,-11,11,7
2564,33.5,33.5,-80,11,7
2565,34.01,34.01,-113,11,7
2566,34.02,34.02,-20,11,7
2567,34.8,34.8,-72.8,11,7
2568,35,35,-12.4,11,7
2569,35.2,35.2,-72.8,11,7
2570,36.1,36.1,-285.3,11,7
2571,37.4,37.4,-285.3,11,7
2572,38,38,-58.9,11,7
2573,38.01,38.01,-38,11,7
2574,38.02,38.02,-30,11,7
2575,39,39,-139.3,11,7
2576,39.01,39.01,-66,11,7
2577,39.5,39.5,-285.3,11,7
2578,40,40,-7.6,11,7
2579,40.03,40.03,-16,11,7
2580,40.2,40.2,-285.3,11,7
2581,40.89,40.89,-50,11,7
2582,40.99,40.99,-50,11,7
2583,41.01,41.01,-38,11,7
2584,41.09,41.09,-50,11,7
2585,41.19,41.19,-50,11,7
2586,42.03,42.03,-18,11,7
2587,42.5,42.5,-20,11,7
2588,43.12,43.12,-50,11,7
2589,43.22,43.22,-50,11,7
2590,43.32,43.32,-50,11,7
2591,43.42,43.42,-50,11,7
2592,43.56,43.56,-72,11,7
2593,45,45,-30.4,11,7
2594,45.13,45.13,-45,11,7
2595,46.02,46.02,-20,11,7
2596,47.36,47.36,-50,11,7
2597,47.46,47.46,-50,11,7
2598,47.5,47.5,-0.1,11,7
2599,47.56,47.56,-50,11,7
2600,47.66,47.66,-50,11,7
2601,50.13,50.13,-45,11,7
2602,50.5,50.5,-0.1,11,7
2603,51.1,51.1,-49.1,11,7
2604,55.13,55.13,-45,11,7
2605,65.5,65.5,-35,11,7
2606,70,70,-63.7,11,7
2607,73.34,73.34,-63.7,11,7
2608,73.5,73.5,-10,11,7
2609,75.6,75.6,-72.8,11,7
2610,76.69,76.69,-63.7,11,7
2611,79.5,79.5,-10,11,7
2612,80.03,80.03,-63.6,11,7
2613,80.1,80.1,-50,11,7
2614,130.01,130.01,-259,11,7
2615,133.12,133.12,-192,11,7
2616,145,145,-21,11,7
2617,145.01,145.01,-10.3,11,7
2618,160,160,-2174.1,11,7
2619,180,180,-738.6,11,7
2620,180.3,180.3,-54.4,11,7
2621,0,0,-9846.9,11,8
2622,0.1,0.1,-1,11,8
2623,0.6,0.6,-8.5,11,8
2624,0.7,0.7,-31.1,11,8
2625,1,1,-4.3,11,8
2626,1.02,1.02,-84,11,8
2627,1.5,1.5,-3.9,11,8
2628,2.5,2.5,-28.4,11,8
2629,4,4,-130,11,8
2630,4.5,4.5,-25,11,8
2631,5,5,-300,11,8
2632,6,6,-226.8,11,8
2633,7,7,-16,11,8
2634,7.04,7.04,-283,11,8
2635,8.02,8.02,-17,11,8
2636,8.25,8.25,-9.8,11,8
2637,9.03,9.03,-5,11,8
2638,11,11,-207,11,8
2639,12.01,12.01,-72,11,8
2640,15,15,-0.1,11,8
2641,16.01,16.01,-110,11,8
2642,16.03,16.03,-26,11,8
2643,20,20,-26.1,11,8
2644,20.02,20.02,-19,11,8
2645,20.8,20.8,-121.6,11,8
2646,21,21,-7.5,11,8
2647,22.03,22.03,-79,11,8
2648,22.1,22.1,-121.6,11,8
2649,24,24,-4.8,11,8
2650,25,25,-1.6,11,8
2651,25.02,25.02,-27,11,8
2652,26,26,-4.9,11,8
2653,26.3,26.3,-121.6,11,8
2654,26.8,26.8,-6.8,11,8
2655,27.7,27.7,-72.2,11,8
2656,28.01,28.01,-80,11,8
2657,29.6,29.6,-121.6,11,8
2658,30,30,-80,11,8
2659,30.4,30.4,-139.3,11,8
2660,30.5,30.5,-80,11,8
2661,31,31,-72.2,11,8
2662,31.5,31.5,-80,11,8
2663,32.01,32.01,-20,11,8
2664,33.03,33.03,-11,11,8
2665,33.5,33.5,-80,11,8
2666,34.01,34.01,-138,11,8
2667,34.02,34.02,-20,11,8
2668,34.8,34.8,-72.8,11,8
2669,35,35,-15.8,11,8
2670,35.2,35.2,-72.8,11,8
2671,35.5,35.5,-93.6,11,8
2672,36.1,36.1,-285.3,11,8
2673,37.4,37.4,-285.3,11,8
2674,37.51,37.51,-93.6,11,8
2675,38,38,-58.9,11,8
2676,38.01,38.01,-38,11,8
2677,38.02,38.02,-30,11,8
2678,39,39,-139.3,11,8
2679,39.01,39.01,-22,11,8
2680,39.5,39.5,-285.3,11,8
2681,39.52,39.52,-93.6,11,8
2682,40,40,-7.9,11,8
2683,40.03,40.03,-4,11,8
2684,40.2,40.2,-285.3,11,8
2685,40.89,40.89,-50,11,8
2686,40.99,40.99,-50,11,8
2687,41.01,41.01,-40,11,8
2688,41.09,41.09,-50,11,8
2689,41.19,41.19,-50,11,8
2690,41.53,41.53,-93.7,11,8
2691,42.03,42.03,-7,11,8
2692,42.5,42.5,-0.1,11,8
2693,43.12,43.12,-50,11,8
2694,43.22,43.22,-50,11,8
2695,43.32,43.32,-50,11,8
2696,43.42,43.42,-50,11,8
2697,43.56,43.56,-72,11,8
2698,45,45,-33.8,11,8
2699,45.13,45.13,-45,11,8
2700,46.02,46.02,-20,11,8
2701,47.36,47.36,-50,11,8
2702,47.46,47.46,-50,11,8
2703,47.5,47.5,-0.1,11,8
2704,47.56,47.56,-50,11,8
2705,47.66,47.66,-50,11,8
2706,50.13,50.13,-45,11,8
2707,50.5,50.5,-0.1,11,8
2708,55,55,-3.2,11,8
2709,55.13,55.13,-45,11,8
2710,58.9,58.9,-49.1,11,8
2711,65.5,65.5,-10,11,8
2712,70,70,-14,11,8
2713,70.04,70.04,-27.2,11,8
2714,73.34,73.34,-12,11,8
2715,73.38,73.38,-27.2,11,8
2716,73.5,73.5,-35,11,8
2717,75.6,75.6,-72.8,11,8
2718,76.69,76.69,-12,11,8
2719,76.73,76.73,-27.2,11,8
2720,79.5,79.5,-10,11,8
2721,80.03,80.03,-12,11,8
2722,80.07,80.07,-27.1,11,8
2723,80.1,80.1,-8,11,8
2724,130.01,130.01,-130,11,8
2725,133.12,133.12,-192,11,8
2726,145,145,-21,11,8
2727,145.01,145.01,-10.3,11,8
2728,160,160,-1653.1,11,8
2729,180,180,-738.6,11,8
2730,180.3,180.3,-54.4,11,8
2731,0,0,-10360.3,11,9
2732,0.1,0.1,-1,11,9
2733,0.6,0.6,-8.5,11,9
2734,0.7,0.7,-26.4,11,9
2735,1,1,-4.3,11,9
2736,1.02,1.02,-84,11,9
2737,1.5,1.5,-2.7,11,9
2738,2.5,2.5,-37.1,11,9
2739,4,4,-120.2,11,9
2740,4.5,4.5,-18,11,9
2741,5,5,-300,11,9
2742,6,6,-208.2,11,9
2743,7,7,-13.4,11,9
2744,7.04,7.04,-272.5,11,9
2745,8.02,8.02,-17,11,9
2746,8.25,8.25,-11.5,11,9
2747,9.03,9.03,-5,11,9
2748,11,11,-184.3,11,9
2749,12.01,12.01,-72,11,9
2750,15,15,-0.1,11,9
2751,16.01,16.01,-110,11,9
2752,16.03,16.03,-26,11,9
2753,20,20,-26.1,11,9
2754,20.02,20.02,-19,11,9
2755,20.8,20.8,-121.6,11,9
2756,21,21,-7.5,11,9
2757,22.03,22.03,-79,11,9
2758,22.1,22.1,-121.6,11,9
2759,24,24,-4.8,11,9
2760,25,25,-1.7,11,9
2761,25.02,25.02,-54,11,9
2762,26,26,-4.9,11,9
2763,26.3,26.3,-121.6,11,9
2764,26.8,26.8,-6.8,11,9
2765,27.7,27.7,-72.2,11,9
2766,28.01,28.01,-80,11,9
2767,29.6,29.6,-121.6,11,9
2768,30,30,-80,11,9
2769,30.4,30.4,-139.3,11,9
2770,30.5,30.5,-80,11,9
2771,31,31,-72.2,11,9
2772,31.5,31.5,-80,11,9
2773,32.01,32.01,-20,11,9
2774,33.03,33.03,-11,11,9
2775,33.5,33.5,-80,11,9
2776,34.01,34.01,-138,11,9
2777,34.02,34.02,-20,11,9
2778,34.8,34.8,-72.8,11,9
2779,35,35,-15.8,11,9
2780,35.2,35.2,-72.8,11,9
2781,35.5,35.5,-93.5,11,9
2782,36.1,36.1,-285.3,11,9
2783,37.4,37.4,-285.3,11,9
2784,37.51,37.51,-93.5,11,9
2785,38,38,-58.9,11,9
2786,38.01,38.01,-38,11,9
2787,38.02,38.02,-30,11,9
2788,39,39,-139.3,11,9
2789,39.01,39.01,-22,11,9
2790,39.5,39.5,-285.3,11,9
2791,39.52,39.52,-93.5,11,9
2792,40,40,-7.8,11,9
2793,40.03,40.03,-4,11,9
2794,40.2,40.2,-285.3,11,9
2795,40.89,40.89,-50,11,9
2796,40.99,40.99,-50,11,9
2797,41.01,41.01,-40,11,9
2798,41.09,41.09,-50,11,9
2799,41.19,41.19,-50,11,9
2800,41.53,41.53,-93.6,11,9
2801,42.03,42.03,-7,11,9
2802,42.5,42.5,-0.1,11,9
2803,42.72,42.72,-65,11,9
2804,43.12,43.12,-50,11,9
2805,43.22,43.22,-50,11,9
2806,43.32,43.32,-50,11,9
2807,43.42,43.42,-50,11,9
2808,43.46,43.46,-65,11,9
2809,43.56,43.56,-72,11,9
2810,44.47,44.47,-90,11,9
2811,45,45,-33.8,11,9
2812,45.13,45.13,-45,11,9
2813,45.48,45.48,-90,11,9
2814,46.02,46.02,-20,11,9
2815,46.25,46.25,-68.9,11,9
2816,47.36,47.36,-50,11,9
2817,47.38,47.38,-100,11,9
2818,47.46,47.46,-50,11,9
2819,47.5,47.5,-0.1,11,9
2820,47.56,47.56,-50,11,9
2821,47.66,47.66,-50,11,9
2822,48.51,48.51,-100,11,9
2823,50.13,50.13,-45,11,9
2824,50.5,50.5,-0.1,11,9
2825,55,55,-3.2,11,9
2826,55.13,55.13,-45,11,9
2827,62.3,62.3,-49.1,11,9
2828,65.5,65.5,-10,11,9
2829,70,70,-43.2,11,9
2830,70.04,70.04,-27.2,11,9
2831,73.34,73.34,-12,11,9
2832,73.38,73.38,-27.2,11,9
2833,73.5,73.5,-35,11,9
2834,75.6,75.6,-72.8,11,9
2835,76.69,76.69,-12,11,9
2836,76.73,76.73,-27.2,11,9
2837,79.5,79.5,-10,11,9
2838,80.03,80.03,-12,11,9
2839,80.07,80.07,-27.1,11,9
2840,80.1,80.1,-8,11,9
2841,130.01,130.01,-60,11,9
2842,133.12,133.12,-192,11,9
2843,145,145,-21,11,9
2844,145.01,145.01,-10.3,11,9
2845,160,160,-1518.6,11,9
2846,180,180,-738.6,11,9
2847,180.3,180.3,-54.4,11,9
2848,0,0,-11340.3,11,10
2849,0.1,0.1,-1,11,10
2850,0.6,0.6,-8.5,11,10
2851,0.7,0.7,-22.2,11,10
2852,1,1,-4.3,11,10
2853,1.02,1.02,-84,11,10
2854,1.5,1.5,-1.6,11,10
2855,2.5,2.5,-47,11,10
2856,4,4,-148.7,11,10
2857,4.5,4.5,-15.4,11,10
2858,5,5,-300,11,10
2859,6,6,-194,11,10
2860,7,7,-7.9,11,10
2861,7.04,7.04,-262.7,11,10
2862,8.02,8.02,-17,11,10
2863,8.25,8.25,-15.3,11,10
2864,9.03,9.03,-5,11,10
2865,11,11,-173.3,11,10
2866,12.01,12.01,-72,11,10
2867,15,15,-0.1,11,10
2868,16.01,16.01,-110,11,10
2869,16.03,16.03,-26,11,10
2870,20,20,-26.1,11,10
2871,20.02,20.02,-19,11,10
2872,20.8,20.8,-121.6,11,10
2873,21,21,-7.5,11,10
2874,22.03,22.03,-79,11,10
2875,22.1,22.1,-121.6,11,10
2876,24,24,-4.8,11,10
2877,25,25,-1.6,11,10
2878,25.02,25.02,-54,11,10
2879,26,26,-4.9,11,10
2880,26.3,26.3,-121.6,11,10
2881,26.8,26.8,-6.8,11,10
2882,27.7,27.7,-72.2,11,10
2883,28.01,28.01,-80,11,10
2884,29.6,29.6,-121.6,11,10
2885,30,30,-80,11,10
2886,30.4,30.4,-139.3,11,10
2887,30.5,30.5,-80,11,10
2888,31,31,-72.2,11,10
2889,31.5,31.5,-80,11,10
2890,32.01,32.01,-20,11,10
2891,33.03,33.03,-11,11,10
2892,33.5,33.5,-80,11,10
2893,34.01,34.01,-138,11,10
2894,34.02,34.02,-20,11,10
2895,34.8,34.8,-72.8,11,10
2896,35,35,-15.8,11,10
2897,35.2,35.2,-72.8,11,10
2898,35.5,35.5,-93,11,10
2899,36.1,36.1,-285.3,11,10
2900,37.4,37.4,-285.3,11,10
2901,37.51,37.51,-93,11,10
2902,38,38,-58.9,11,10
2903,38.01,38.01,-38,11,10
2904,38.02,38.02,-30,11,10
2905,39,39,-139.3,11,10
2906,39.01,39.01,-22,11,10
2907,39.5,39.5,-285.3,11,10
2908,39.52,39.52,-93,11,10
2909,40,40,-7.9,11,10
2910,40.03,40.03,-4,11,10
2911,40.2,40.2,-285.3,11,10
2912,40.89,40.89,-50,11,10
2913,40.99,40.99,-50,11,10
2914,41.01,41.01,-40,11,10
2915,41.09,41.09,-50,11,10
2916,41.19,41.19,-50,11,10
2917,41.53,41.53,-92.7,11,10
2918,42.03,42.03,-7,11,10
2919,42.5,42.5,-65.1,11,10
2920,43.01,43.01,-65,11,10
2921,43.12,43.12,-50,11,10
2922,43.22,43.22,-50,11,10
2923,43.32,43.32,-50,11,10
2924,43.42,43.42,-50,11,10
2925,43.56,43.56,-72,11,10
2926,43.7,43.7,-90,11,10
2927,44.41,44.41,-90,11,10
2928,45,45,-33.8,11,10
2929,45.11,45.11,-90,11,10
2930,45.13,45.13,-45,11,10
2931,45.63,45.63,-68.9,11,10
2932,46.02,46.02,-20,11,10
2933,46.17,46.17,-68.9,11,10
2934,46.95,46.95,-100,11,10
2935,47.36,47.36,-50,11,10
2936,47.46,47.46,-50,11,10
2937,47.5,47.5,-0.1,11,10
2938,47.56,47.56,-50,11,10
2939,47.66,47.66,-50,11,10
2940,47.73,47.73,-100,11,10
2941,48.52,48.52,-100,11,10
2942,50,50,-21.4,11,10
2943,50.13,50.13,-45,11,10
2944,50.5,50.5,-0.1,11,10
2945,55,55,-3.2,11,10
2946,55.13,55.13,-45,11,10
2947,62.8,62.8,-49.1,11,10
2948,65.5,65.5,-10,11,10
2949,70,70,-48.6,11,10
2950,70.04,70.04,-27.2,11,10
2951,73.34,73.34,-12,11,10
2952,73.38,73.38,-27.2,11,10
2953,73.5,73.5,-35,11,10
2954,75.6,75.6,-72.8,11,10
2955,76.69,76.69,-12,11,10
2956,76.73,76.73,-27.2,11,10
2957,79.5,79.5,-10,11,10
2958,80.03,80.03,-12,11,10
2959,80.07,80.07,-27.1,11,10
2960,130.01,130.01,-60,11,10
2961,133.12,133.12,-192,11,10
2962,145,145,-21,11,10
2963,145.01,145.01,-10.3,11,10
2964,160,160,-1492.6,11,10
2965,180,180,-738.6,11,10
2966,180.3,180.3,-67.9,11,10
2967,0,0,-12427.2,11,11
2968,0.1,0.1,-1,11,11
2969,0.6,0.6,-8.5,11,11
2970,0.7,0.7,-20.6,11,11
2971,1,1,-4.3,11,11
2972,1.02,1.02,-84,11,11
2973,1.5,1.5,-2.8,11,11
2974,2.5,2.5,-50.6,11,11
2975,4,4,-202,11,11
2976,4.5,4.5,-13.4,11,11
2977,5,5,-300,11,11
2978,6,6,-175.4,11,11
2979,7,7,-8,11,11
2980,7.04,7.04,-240.8,11,11
2981,8.02,8.02,-17,11,11
2982,8.25,8.25,-16.7,11,11
2983,9.03,9.03,-5,11,11
2984,11,11,-159.5,11,11
2985,12.01,12.01,-72,11,11
2986,15,15,-0.1,11,11
2987,16.01,16.01,-110,11,11
2988,16.03,16.03,-26,11,11
2989,20,20,-26.1,11,11
2990,20.02,20.02,-19,11,11
2991,20.8,20.8,-121.6,11,11
2992,21,21,-7.5,11,11
2993,22.03,22.03,-79,11,11
2994,22.1,22.1,-121.6,11,11
2995,24,24,-4.8,11,11
2996,25,25,-1.5,11,11
2997,25.02,25.02,-27,11,11
2998,26,26,-4.9,11,11
2999,26.3,26.3,-121.6,11,11
3000,26.8,26.8,-6.8,11,11
3001,27.7,27.7,-72.2,11,11
3002,28.01,28.01,-80,11,11
3003,29.6,29.6,-121.6,11,11
3004,30,30,-80,11,11
3005,30.4,30.4,-139.3,11,11
3006,30.5,30.5,-80,11,11
3007,31,31,-72.2,11,11
3008,31.5,31.5,-80,11,11
3009,32.01,32.01,-20,11,11
3010,33.03,33.03,-11,11,11
3011,33.5,33.5,-80,11,11
3012,34.01,34.01,-138,11,11
3013,34.02,34.02,-20,11,11
3014,34.8,34.8,-72.8,11,11
3015,35,35,-15.8,11,11
3016,35.2,35.2,-72.8,11,11
3017,35.5,35.5,-93.7,11,11
3018,36.1,36.1,-285.3,11,11
3019,37.4,37.4,-285.3,11,11
3020,37.51,37.51,-93.7,11,11
3021,38,38,-58.9,11,11
3022,38.01,38.01,-38,11,11
3023,38.02,38.02,-30,11,11
3024,39,39,-139.3,11,11
3025,39.01,39.01,-22,11,11
3026,39.5,39.5,-285.3,11,11
3027,39.52,39.52,-93.7,11,11
3028,40,40,-8,11,11
3029,40.03,40.03,-4,11,11
3030,40.2,40.2,-285.3,11,11
3031,40.89,40.89,-50,11,11
3032,40.99,40.99,-50,11,11
3033,41.01,41.01,-40,11,11
3034,41.09,41.09,-50,11,11
3035,41.19,41.19,-50,11,11
3036,41.53,41.53,-93.7,11,11
3037,42.03,42.03,-7,11,11
3038,42.5,42.5,-65.1,11,11
3039,43.01,43.01,-65,11,11
3040,43.12,43.12,-50,11,11
3041,43.22,43.22,-50,11,11
3042,43.32,43.32,-50,11,11
3043,43.42,43.42,-50,11,11
3044,43.56,43.56,-72,11,11
3045,43.7,43.7,-90,11,11
3046,44.41,44.41,-90,11,11
3047,45,45,-83.8,11,11
3048,45.11,45.11,-90,11,11
3049,45.13,45.13,-45,11,11
3050,45.63,45.63,-68.9,11,11
3051,46.02,46.02,-20,11,11
3052,46.17,46.17,-68.9,11,11
3053,46.95,46.95,-100,11,11
3054,47.36,47.36,-50,11,11
3055,47.46,47.46,-50,11,11
3056,47.5,47.5,-0.1,11,11
3057,47.56,47.56,-50,11,11
3058,47.66,47.66,-50,11,11
3059,47.73,47.73,-100,11,11
3060,48.52,48.52,-100,11,11
3061,50,50,-71.4,11,11
3062,50.13,50.13,-45,11,11
3063,50.5,50.5,-0.1,11,11
3064,55,55,-53.2,11,11
3065,55.13,55.13,-45,11,11
3066,60,60,-50,11,11
3067,61.6,61.6,-49.1,11,11
3068,65.5,65.5,-10,11,11
3069,70,70,-48.8,11,11
3070,70.04,70.04,-34.3,11,11
3071,73.34,73.34,-12,11,11
3072,73.38,73.38,-34.3,11,11
3073,73.5,73.5,-35,11,11
3074,75.6,75.6,-72.8,11,11
3075,76.69,76.69,-12,11,11
3076,76.73,76.73,-34.3,11,11
3077,79.5,79.5,-10,11,11
3078,80.03,80.03,-12,11,11
3079,80.07,80.07,-34.1,11,11
3080,130.01,130.01,-142,11,11
3081,133.12,133.12,-192,11,11
3082,145,145,-21,11,11
3083,145.01,145.01,-10.3,11,11
3084,160,160,-1492.6,11,11
3085,180,180,-738.6,11,11
3086,180.3,180.3,-60.3,11,11
3087,0,0,-12925.5,11,12
3088,0.1,0.1,-1,11,12
3089,0.6,0.6,-8.5,11,12
3090,0.7,0.7,-19,11,12
3091,1,1,-4.3,11,12
3092,1.02,1.02,-84,11,12
3093,1.5,1.5,-4.8,11,12
3094,2.5,2.5,-49,11,12
3095,4,4,-206.2,11,12
3096,4.5,4.5,-9.4,11,12
3097,5,5,-300,11,12
3098,6,6,-150.4,11,12
3099,7,7,-11.2,11,12
3100,7.04,7.04,-210.3,11,12
3101,8.02,8.02,-17,11,12
3102,8.25,8.25,-20.7,11,12
3103,9.03,9.03,-5,11,12
3104,11,11,-230.1,11,12
3105,12.01,12.01,-72,11,12
3106,15,15,-0.1,11,12
3107,16.01,16.01,-110,11,12
3108,16.03,16.03,-4,11,12
3109,16.25,16.25,-10.5,11,12
3110,20,20,-26.1,11,12
3111,20.02,20.02,-19,11,12
3112,20.8,20.8,-121.6,11,12
3113,21,21,-7.5,11,12
3114,22.03,22.03,-79,11,12
3115,22.1,22.1,-121.6,11,12
3116,24,24,-4.8,11,12
3117,25,25,-1.5,11,12
3118,26,26,-4.9,11,12
3119,26.3,26.3,-121.6,11,12
3120,26.8,26.8,-6.8,11,12
3121,27.7,27.7,-72.2,11,12
3122,28.01,28.01,-80,11,12
3123,29.6,29.6,-121.6,11,12
3124,30,30,-80,11,12
3125,30.4,30.4,-139.3,11,12
3126,30.5,30.5,-80,11,12
3127,31,31,-72.2,11,12
3128,31.5,31.5,-80,11,12
3129,32.01,32.01,-20,11,12
3130,33.03,33.03,-11,11,12
3131,33.5,33.5,-80,11,12
3132,34.01,34.01,-138,11,12
3133,34.02,34.02,-20,11,12
3134,34.8,34.8,-72.8,11,12
3135,35,35,-15.8,11,12
3136,35.03,35.03,-22,11,12
3137,35.2,35.2,-72.8,11,12
3138,35.5,35.5,-92.2,11,12
3139,36.1,36.1,-285.3,11,12
3140,37.4,37.4,-285.3,11,12
3141,37.51,37.51,-92.2,11,12
3142,38,38,-58.9,11,12
3143,38.01,38.01,-38,11,12
3144,38.02,38.02,-30,11,12
3145,39,39,-139.3,11,12
3146,39.01,39.01,-22,11,12
3147,39.5,39.5,-285.3,11,12
3148,39.52,39.52,-92.2,11,12
3149,40,40,-8,11,12
3150,40.03,40.03,-4,11,12
3151,40.2,40.2,-285.3,11,12
3152,40.89,40.89,-50,11,12
3153,40.99,40.99,-50,11,12
3154,41.01,41.01,-40,11,12
3155,41.09,41.09,-50,11,12
3156,41.19,41.19,-50,11,12
3157,41.53,41.53,-91.8,11,12
3158,42.03,42.03,-7,11,12
3159,42.5,42.5,-65.1,11,12
3160,43.01,43.01,-65,11,12
3161,43.12,43.12,-50,11,12
3162,43.22,43.22,-50,11,12
3163,43.32,43.32,-50,11,12
3164,43.42,43.42,-50,11,12
3165,43.56,43.56,-72,11,12
3166,43.7,43.7,-90,11,12
3167,44.41,44.41,-90,11,12
3168,45,45,-100.8,11,12
3169,45.11,45.11,-90,11,12
3170,45.13,45.13,-45,11,12
3171,45.63,45.63,-68.9,11,12
3172,46.02,46.02,-20,11,12
3173,46.17,46.17,-68.9,11,12
3174,46.95,46.95,-100,11,12
3175,47,47,-65,11,12
3176,47.36,47.36,-50,11,12
3177,47.46,47.46,-50,11,12
3178,47.5,47.5,-0.1,11,12
3179,47.56,47.56,-50,11,12
3180,47.66,47.66,-50,11,12
3181,47.73,47.73,-100,11,12
3182,48.52,48.52,-100,11,12
3183,50,50,-21.4,11,12
3184,50.13,50.13,-45,11,12
3185,50.5,50.5,-0.1,11,12
3186,51,51,-65,11,12
3187,55,55,-3.2,11,12
3188,55.13,55.13,-45,11,12
3189,56,56,-65,11,12
3190,60,60,-65,11,12
3191,61.1,61.1,-49.1,11,12
3192,65.5,65.5,-10,11,12
3193,70,70,-48.8,11,12
3194,70.04,70.04,-34.3,11,12
3195,73.34,73.34,-12,11,12
3196,73.38,73.38,-34.3,11,12
3197,73.5,73.5,-35,11,12
3198,75.6,75.6,-72.8,11,12
3199,76.69,76.69,-12,11,12
3200,76.73,76.73,-34.3,11,12
3201,79.5,79.5,-10,11,12
3202,80.03,80.03,-12,11,12
3203,80.07,80.07,-34.1,11,12
3204,80.1,80.1,-8,11,12
3205,130.01,130.01,-214,11,12
3206,133.12,133.12,-192,11,12
3207,145,145,-21,11,12
3208,145.01,145.01,-10.3,11,12
3209,160,160,-1559.6,11,12
3210,180,180,-738.6,11,12
3211,180.3,180.3,-54.4,11,12
3212,0,0,-13485.1,11,13
3213,0.1,0.1,-1,11,13
3214,0.6,0.6,-8.5,11,13
3215,0.7,0.7,-20,11,13
3216,1,1,-4.3,11,13
3217,1.02,1.02,-84,11,13
3218,1.5,1.5,-7.9,11,13
3219,2.5,2.5,-45.7,11,13
3220,4,4,-219.9,11,13
3221,4.5,4.5,-5.2,11,13
3222,5,5,-300,11,13
3223,6,6,-125.7,11,13
3224,7,7,-16.8,11,13
3225,7.04,7.04,-141.9,11,13
3226,8.02,8.02,-17,11,13
3227,8.25,8.25,-27.8,11,13
3228,9.03,9.03,-5,11,13
3229,11,11,-197.7,11,13
3230,12.01,12.01,-72,11,13
3231,15,15,-0.1,11,13
3232,16.01,16.01,-110,11,13
3233,16.03,16.03,-4,11,13
3234,16.25,16.25,-12.2,11,13
3235,20,20,-26.1,11,13
3236,20.02,20.02,-19,11,13
3237,20.8,20.8,-121.6,11,13
3238,21,21,-7.5,11,13
3239,22.03,22.03,-57,11,13
3240,22.1,22.1,-121.6,11,13
3241,24,24,-4.8,11,13
3242,25,25,-1.5,11,13
3243,26,26,-4.9,11,13
3244,26.3,26.3,-121.6,11,13
3245,26.8,26.8,-6.8,11,13
3246,27.7,27.7,-72.2,11,13
3247,28.01,28.01,-80,11,13
3248,29.6,29.6,-121.6,11,13
3249,30,30,-80,11,13
3250,30.4,30.4,-139.3,11,13
3251,30.5,30.5,-80,11,13
3252,31,31,-72.2,11,13
3253,31.5,31.5,-80,11,13
3254,32.01,32.01,-20,11,13
3255,33.03,33.03,-11,11,13
3256,33.5,33.5,-80,11,13
3257,34.01,34.01,-138,11,13
3258,34.02,34.02,-20,11,13
3259,34.8,34.8,-72.8,11,13
3260,35,35,-15.8,11,13
3261,35.03,35.03,-22,11,13
3262,35.2,35.2,-72.8,11,13
3263,35.5,35.5,-95.9,11,13
3264,36.1,36.1,-285.3,11,13
3265,37.4,37.4,-285.3,11,13
3266,37.51,37.51,-95.9,11,13
3267,38,38,-108,11,13
3268,38.01,38.01,-38,11,13
3269,38.02,38.02,-30,11,13
3270,39,39,-139.3,11,13
3271,39.01,39.01,-22,11,13
3272,39.5,39.5,-285.3,11,13
3273,39.52,39.52,-95.9,11,13
3274,40,40,-8,11,13
3275,40.03,40.03,-4,11,13
3276,40.2,40.2,-285.3,11,13
3277,40.89,40.89,-50,11,13
3278,40.99,40.99,-50,11,13
3279,41.01,41.01,-40,11,13
3280,41.09,41.09,-50,11,13
3281,41.19,41.19,-50,11,13
3282,41.53,41.53,-96.2,11,13
3283,42.03,42.03,-7,11,13
3284,42.5,42.5,-65.1,11,13
3285,43.01,43.01,-65,11,13
3286,43.12,43.12,-50,11,13
3287,43.22,43.22,-50,11,13
3288,43.32,43.32,-50,11,13
3289,43.42,43.42,-50,11,13
3290,43.56,43.56,-72,11,13
3291,43.7,43.7,-90,11,13
3292,44.41,44.41,-90,11,13
3293,45,45,-93.8,11,13
3294,45.11,45.11,-90,11,13
3295,45.13,45.13,-45,11,13
3296,45.63,45.63,-68.9,11,13
3297,46.02,46.02,-20,11,13
3298,46.17,46.17,-68.9,11,13
3299,46.95,46.95,-100,11,13
3300,47.36,47.36,-50,11,13
3301,47.46,47.46,-50,11,13
3302,47.5,47.5,-0.1,11,13
3303,47.56,47.56,-50,11,13
3304,47.66,47.66,-50,11,13
3305,47.73,47.73,-100,11,13
3306,48,48,-60,11,13
3307,48.52,48.52,-100,11,13
3308,50,50,-21.4,11,13
3309,50.13,50.13,-45,11,13
3310,50.5,50.5,-0.1,11,13
3311,51,51,-60,11,13
3312,55,55,-3.2,11,13
3313,55.13,55.13,-45,11,13
3314,56,56,-60,11,13
3315,60,60,-55,11,13
3316,65.5,65.5,-10,11,13
3317,70,70,-48.8,11,13
3318,70.04,70.04,-34.3,11,13
3319,73.34,73.34,-12,11,13
3320,73.38,73.38,-34.3,11,13
3321,73.5,73.5,-35,11,13
3322,75.6,75.6,-72.8,11,13
3323,76.69,76.69,-12,11,13
