"I","PI0","PI1","QI","LI","TI"
2573,15.5,15.5,-27,11,7
2574,16,16,-27.5,11,7
2575,16.03,16.03,-37.8,11,7
2576,17,17,-4.3,11,7
2577,17.34,17.34,-90,11,7
2578,17.69,17.69,-90,11,7
2579,18,18,-33.5,11,7
2580,18.04,18.04,-90,11,7
2581,18.38,18.38,-90,11,7
2582,18.72,18.72,-100,11,7
2583,19.12,19.12,-100,11,7
2584,19.49,19.49,-100,11,7
2585,19.73,19.73,-68.9,11,7
2586,20.01,20.01,-88.9,11,7
2587,21,21,-8,11,7
2588,22.2,22.2,-6.8,11,7
2589,23,23,-7.6,11,7
2590,24,24,-30.7,11,7
2591,25,25,-4.1,11,7
2592,26,26,-4.9,11,7
2593,27,27,-7.6,11,7
2594,29,29,-25.9,11,7
2595,30.9,30.9,-121.8,11,7
2596,32,32,-7.6,11,7
2597,32.7,32.7,-121.8,11,7
2598,34,34,-5.9,11,7
2599,34.2,34.2,-121.8,11,7
2600,34.9,34.9,-82.3,11,7
2601,35,35,-20,11,7
2602,35.01,35.01,-40,11,7
2603,35.1,35.1,-72.4,11,7
2604,36.4,36.4,-72.4,11,7
2605,37,37,-50,11,7
2606,37.1,37.1,-50,11,7
2607,37.2,37.2,-50,11,7
2608,37.3,37.3,-50,11,7
2609,37.6,37.6,-291.5,11,7
2610,38.1,38.1,-121.8,11,7
2611,39.3,39.3,-291.5,11,7
2612,39.4,39.4,-139.9,11,7
2613,39.6,39.6,-50,11,7
2614,39.7,39.7,-50,11,7
2615,39.8,39.8,-50,11,7
2616,39.9,39.9,-50,11,7
2617,40,40,-20.2,11,7
2618,40.02,40.02,-30,11,7
2619,40.1,40.1,-36.8,11,7
2620,41.2,41.2,-36.8,11,7
2621,42.5,42.5,-20,11,7
2622,43.4,43.4,-36.8,11,7
2623,43.9,43.9,-36.8,11,7
2624,44.4,44.4,-291.5,11,7
2625,45.03,45.03,-16,11,7
2626,46,46,-50,11,7
2627,46.1,46.1,-189.9,11,7
2628,46.2,46.2,-50,11,7
2629,46.3,46.3,-50,11,7
2630,47.5,47.5,-0.1,11,7
2631,48.03,48.03,-18,11,7
2632,48.4,48.4,-291.5,11,7
2633,49,49,-62,11,7
2634,50.02,50.02,-20,11,7
2635,50.13,50.13,-45,11,7
2636,50.5,50.5,-0.1,11,7
2637,55,55,-80,11,7
2638,58,58,-80,11,7
2639,60,60,-4.9,11,7
2640,60.03,60.03,-23,11,7
2641,60.13,60.13,-45,11,7
2642,63,63,-80,11,7
2643,65.5,65.5,-35,11,7
2644,70,70,-131,11,7
2645,70.04,70.04,-2.5,11,7
2646,72.7,72.7,-46,11,7
2647,73.34,73.34,-51,11,7
2648,73.38,73.38,-2.5,11,7
2649,73.5,73.5,-10,11,7
2650,75.13,75.13,-45,11,7
2651,76.69,76.69,-51,11,7
2652,76.73,76.73,-2.5,11,7
2653,77.4,77.4,-8,11,7
2654,79,79,-17,11,7
2655,79.5,79.5,-10,11,7
2656,80.03,80.03,-51,11,7
2657,80.07,80.07,-2.5,11,7
2658,83.7,83.7,-74.1,11,7
2659,133.1,133.1,-192,11,7
2660,145,145,-19,11,7
2661,145.01,145.01,-9.3,11,7
2662,160,160,-1323.4,11,7
2663,180,180,-844.9,11,7
2664,180.3,180.3,-478.7,11,7
2665,0,0,-10850.1,11,8
2666,0.1,0.1,-1,11,8
2667,0.6,0.6,-119.2,11,8
2668,1,1,-186.7,11,8
2669,2,2,-118,11,8
2670,3,3,-117.6,11,8
2671,3.5,3.5,-1.2,11,8
2672,4.5,4.5,-75.2,11,8
2673,5,5,-150,11,8
2674,6,6,-17.2,11,8
2675,6.7,6.7,-58,11,8
2676,7,7,-115.7,11,8
2677,7.4,7.4,-58,11,8
2678,8.25,8.25,-11.6,11,8
2679,9.9,9.9,-58,11,8
2680,11,11,-139.6,11,8
2681,11.4,11.4,-58,11,8
2682,12.2,12.2,-74.5,11,8
2683,13,13,-1.1,11,8
2684,13.6,13.6,-74.5,11,8
2685,14,14,-37.3,11,8
2686,14.68,14.68,-37.3,11,8
2687,15,15,-0.1,11,8
2688,15.03,15.03,-12,11,8
2689,15.35,15.35,-37.3,11,8
2690,15.5,15.5,-27,11,8
2691,16,16,-27.5,11,8
2692,16.03,16.03,-37.2,11,8
2693,18,18,-4.3,11,8
2694,20,20,-3,11,8
2695,20.01,20.01,-20,11,8
2696,21,21,-8,11,8
2697,22,22,-4.3,11,8
2698,24,24,-4.8,11,8
2699,25,25,-37.6,11,8
2700,25.03,25.03,-11,11,8
2701,26,26,-4.9,11,8
2702,26.8,26.8,-6.8,11,8
2703,30,30,-87.6,11,8
2704,30.03,30.03,-34,11,8
2705,30.9,30.9,-121.8,11,8
2706,31,31,-25.9,11,8
2707,32.7,32.7,-121.8,11,8
2708,34,34,-7.6,11,8
2709,34.2,34.2,-121.8,11,8
2710,34.9,34.9,-82.3,11,8
2711,35,35,-80,11,8
2712,35.01,35.01,-40,11,8
2713,35.03,35.03,-19,11,8
2714,35.1,35.1,-72.4,11,8
2715,36,36,-25.9,11,8
2716,36.4,36.4,-72.4,11,8
2717,37,37,-50,11,8
2718,37.1,37.1,-50,11,8
2719,37.2,37.2,-50,11,8
2720,37.3,37.3,-50,11,8
2721,37.6,37.6,-291.5,11,8
2722,38,38,-80,11,8
2723,38.1,38.1,-121.8,11,8
2724,39,39,-7.6,11,8
2725,39.3,39.3,-291.5,11,8
2726,39.4,39.4,-139.9,11,8
2727,39.6,39.6,-50,11,8
2728,39.7,39.7,-50,11,8
2729,39.8,39.8,-50,11,8
2730,39.9,39.9,-50,11,8
2731,40,40,-20.2,11,8
2732,40.02,40.02,-30,11,8
2733,41,41,-5.9,11,8
2734,42,42,-20,11,8
2735,42.5,42.5,-0.1,11,8
2736,43,43,-80,11,8
2737,44.4,44.4,-291.5,11,8
2738,45.03,45.03,-4,11,8
2739,46,46,-50,11,8
2740,46.1,46.1,-189.9,11,8
2741,46.2,46.2,-50,11,8
2742,46.3,46.3,-50,11,8
2743,47.02,47.02,-323.9,11,8
2744,47.5,47.5,-0.1,11,8
2745,48.04,48.04,-323.9,11,8
2746,48.06,48.06,-190,11,8
2747,48.08,48.08,-90,11,8
2748,48.4,48.4,-291.5,11,8
2749,49,49,-62,11,8
2750,50,50,-1.1,11,8
2751,50.02,50.02,-20,11,8
2752,50.13,50.13,-45,11,8
2753,50.5,50.5,-0.1,11,8
2754,60,60,-4.9,11,8
2755,60.03,60.03,-12,11,8
2756,60.13,60.13,-45,11,8
2757,65.5,65.5,-10,11,8
2758,70,70,-36,11,8
2759,70.04,70.04,-2.5,11,8
2760,73.34,73.34,-36,11,8
2761,73.38,73.38,-2.5,11,8
2762,73.5,73.5,-35,11,8
2763,75.13,75.13,-45,11,8
2764,76.69,76.69,-36,11,8
2765,76.73,76.73,-2.5,11,8
2766,77.4,77.4,-8,11,8
2767,79,79,-17,11,8
2768,79.5,79.5,-10,11,8
2769,80.03,80.03,-36,11,8
2770,80.07,80.07,-2.5,11,8
2771,83.7,83.7,-74.1,11,8
2772,133.1,133.1,-192,11,8
2773,145,145,-19,11,8
2774,145.01,145.01,-9.3,11,8
2775,160,160,-1160.2,11,8
2776,180,180,-844.9,11,8
2777,180.3,180.3,-478.7,11,8
2778,0,0,-11775.7,11,9
2779,0.1,0.1,-1,11,9
2780,0.6,0.6,-119.2,11,9
2781,1,1,-176,11,9
2782,2,2,-116,11,9
2783,3.5,3.5,-0.6,11,9
2784,4.5,4.5,-69.7,11,9
2785,5,5,-413.5,11,9
2786,6,6,-15.6,11,9
2787,6.7,6.7,-58,11,9
2788,7,7,-107.4,11,9
2789,7.4,7.4,-58,11,9
2790,8.25,8.25,-15.5,11,9
2791,9.9,9.9,-58,11,9
2792,11,11,-111.1,11,9
2793,11.4,11.4,-58,11,9
2794,12.2,12.2,-74.5,11,9
2795,13,13,-1.1,11,9
2796,13.6,13.6,-74.5,11,9
2797,15,15,-0.1,11,9
2798,15.03,15.03,-12,11,9
2799,15.5,15.5,-27,11,9
2800,16,16,-27.5,11,9
2801,20.01,20.01,-20,11,9
2802,21,21,-8,11,9
2803,24,24,-4.8,11,9
2804,25,25,-4.3,11,9
2805,25.03,25.03,-37,11,9
2806,26,26,-4.9,11,9
2807,26.8,26.8,-6.8,11,9
2808,29,29,-4.3,11,9
2809,30,30,-116.5,11,9
2810,30.03,30.03,-34,11,9
2811,30.9,30.9,-121.8,11,9
2812,32.7,32.7,-121.8,11,9
2813,34.2,34.2,-121.8,11,9
2814,34.9,34.9,-82.3,11,9
2815,35,35,-91.7,11,9
2816,35.01,35.01,-40,11,9
2817,35.03,35.03,-30,11,9
2818,35.1,35.1,-72.4,11,9
2819,36,36,-25.9,11,9
2820,36.4,36.4,-72.4,11,9
2821,37,37,-50,11,9
2822,37.1,37.1,-50,11,9
2823,37.2,37.2,-50,11,9
2824,37.3,37.3,-50,11,9
2825,37.6,37.6,-291.5,11,9
2826,38,38,-80,11,9
2827,38.03,38.03,-11,11,9
2828,38.1,38.1,-121.8,11,9
2829,39,39,-7.6,11,9
2830,39.3,39.3,-291.5,11,9
2831,39.4,39.4,-139.9,11,9
2832,39.6,39.6,-50,11,9
2833,39.7,39.7,-50,11,9
2834,39.8,39.8,-50,11,9
2835,39.9,39.9,-50,11,9
2836,40,40,-20.2,11,9
2837,40.02,40.02,-30,11,9
2838,41,41,-25.9,11,9
2839,42.5,42.5,-0.1,11,9
2840,43,43,-80,11,9
2841,44,44,-7.6,11,9
2842,44.4,44.4,-291.5,11,9
2843,45,45,-9.4,11,9
2844,46,46,-55.9,11,9
2845,46.1,46.1,-189.9,11,9
2846,46.2,46.2,-50,11,9
2847,46.3,46.3,-50,11,9
2848,47,47,-20,11,9
2849,47.01,47.01,-37.6,11,9
2850,47.02,47.02,-323.9,11,9
2851,47.03,47.03,-37.6,11,9
2852,47.05,47.05,-37.6,11,9
2853,47.07,47.07,-37.6,11,9
2854,47.39,47.39,-50,11,9
2855,47.5,47.5,-0.1,11,9
2856,48.04,48.04,-323.9,11,9
2857,48.06,48.06,-190,11,9
2858,48.4,48.4,-291.5,11,9
2859,49,49,-62,11,9
2860,50,50,-1.1,11,9
2861,50.02,50.02,-20,11,9
2862,50.13,50.13,-45,11,9
2863,50.5,50.5,-0.1,11,9
2864,50.89,50.89,-50,11,9
2865,54.39,54.39,-60,11,9
2866,60,60,-4.9,11,9
2867,60.03,60.03,-1,11,9
2868,60.13,60.13,-45,11,9
2869,65.5,65.5,-10,11,9
2870,70,70,-36,11,9
2871,70.04,70.04,-2.5,11,9
2872,73.34,73.34,-36,11,9
2873,73.38,73.38,-2.5,11,9
2874,73.5,73.5,-35,11,9
2875,75.13,75.13,-45,11,9
2876,76.69,76.69,-36,11,9
2877,76.73,76.73,-2.5,11,9
2878,77.4,77.4,-8,11,9
2879,79,79,-17,11,9
2880,79.5,79.5,-10,11,9
2881,80.03,80.03,-36,11,9
2882,80.07,80.07,-2.5,11,9
2883,83.7,83.7,-74.1,11,9
2884,133.1,133.1,-192,11,9
2885,145,145,-19,11,9
2886,145.01,145.01,-9.3,11,9
2887,160,160,-1073,11,9
2888,180,180,-694.9,11,9
2889,180.3,180.3,-478.7,11,9
2890,0,0,-13179.1,11,10
2891,0.1,0.1,-1,11,10
2892,0.6,0.6,-119.2,11,10
2893,1,1,-177,11,10
2894,2,2,-113.7,11,10
2895,3.5,3.5,-0.8,11,10
2896,4.5,4.5,-60.2,11,10
2897,5,5,-424.2,11,10
2898,6,6,-14,11,10
2899,6.7,6.7,-58,11,10
2900,7,7,-94.5,11,10
2901,7.4,7.4,-58,11,10
2902,8.25,8.25,-12.6,11,10
2903,9.9,9.9,-58,11,10
2904,11,11,-94.3,11,10
2905,11.4,11.4,-58,11,10
2906,11.5,11.5,-65,11,10
2907,12.2,12.2,-74.5,11,10
2908,13,13,-1.1,11,10
2909,13.01,13.01,-65,11,10
2910,13.6,13.6,-74.5,11,10
2911,14,14,-37.4,11,10
2912,14.68,14.68,-37.4,11,10
2913,15,15,-0.1,11,10
2914,15.03,15.03,-12,11,10
2915,15.35,15.35,-37.4,11,10
2916,15.5,15.5,-27,11,10
2917,16,16,-27.5,11,10
2918,16.03,16.03,-37.4,11,10
2919,17.37,17.37,-90,11,10
2920,17.77,17.77,-90,11,10
2921,18.15,18.15,-90,11,10
2922,18.56,18.56,-100,11,10
2923,18.99,18.99,-100,11,10
2924,19.44,19.44,-100,11,10
2925,19.7,19.7,-68.9,11,10
2926,20.01,20.01,-88.9,11,10
2927,21,21,-8,11,10
2928,24,24,-4.8,11,10
2929,25.03,25.03,-37,11,10
2930,26,26,-4.9,11,10
2931,26.8,26.8,-6.8,11,10
2932,27,27,-4.3,11,10
2933,30,30,-95.6,11,10
2934,30.03,30.03,-34,11,10
2935,30.9,30.9,-121.8,11,10
2936,31,31,-4.3,11,10
2937,32.7,32.7,-121.8,11,10
2938,33,33,-20.9,11,10
2939,34.2,34.2,-121.8,11,10
2940,34.9,34.9,-82.3,11,10
2941,35,35,-91.7,11,10
2942,35.01,35.01,-40,11,10
2943,35.03,35.03,-30,11,10
2944,35.1,35.1,-72.4,11,10
2945,36,36,-5,11,10
2946,36.4,36.4,-72.4,11,10
2947,37,37,-50,11,10
2948,37.1,37.1,-50,11,10
2949,37.2,37.2,-50,11,10
2950,37.3,37.3,-50,11,10
2951,37.6,37.6,-291.5,11,10
2952,38,38,-80,11,10
2953,38.03,38.03,-11,11,10
2954,38.1,38.1,-121.8,11,10
2955,39,39,-28.5,11,10
2956,39.3,39.3,-291.5,11,10
2957,39.4,39.4,-139.9,11,10
2958,39.6,39.6,-50,11,10
2959,39.7,39.7,-50,11,10
2960,39.8,39.8,-50,11,10
2961,39.9,39.9,-50,11,10
2962,40,40,-20.2,11,10
2963,40.02,40.02,-30,11,10
2964,41,41,-5,11,10
2965,42.5,42.5,-0.1,11,10
2966,43,43,-80,11,10
2967,44,44,-28.5,11,10
2968,44.4,44.4,-291.5,11,10
2969,45,45,-79.4,11,10
2970,46,46,-55,11,10
2971,46.1,46.1,-189.9,11,10
2972,46.2,46.2,-50,11,10
2973,46.3,46.3,-50,11,10
2974,47.5,47.5,-0.1,11,10
2975,48.4,48.4,-291.5,11,10
2976,48.5,48.5,-70,11,10
2977,49,49,-62.9,11,10
2978,50,50,-21.1,11,10
2979,50.02,50.02,-20,11,10
2980,50.13,50.13,-45,11,10
2981,50.5,50.5,-0.1,11,10
2982,52,52,-70,11,10
2983,57.5,57.5,-50,11,10
2984,60,60,-4.9,11,10
2985,60.03,60.03,-1,11,10
2986,60.13,60.13,-45,11,10
2987,65.5,65.5,-10,11,10
2988,70,70,-26,11,10
2989,70.04,70.04,-2.5,11,10
2990,73.34,73.34,-26,11,10
2991,73.38,73.38,-2.5,11,10
2992,73.5,73.5,-35,11,10
2993,75.13,75.13,-45,11,10
2994,76.69,76.69,-26,11,10
2995,76.73,76.73,-2.5,11,10
2996,77.4,77.4,-8,11,10
2997,79,79,-17,11,10
2998,79.5,79.5,-10,11,10
2999,80.03,80.03,-26,11,10
3000,80.07,80.07,-2.5,11,10
3001,83.7,83.7,-74.1,11,10
3002,133.1,133.1,-192,11,10
3003,145,145,-19,11,10
3004,145.01,145.01,-9.3,11,10
3005,160,160,-1073,11,10
3006,180,180,-694.9,11,10
3007,180.3,180.3,-478.7,11,10
3008,0,0,-14768.9,11,11
3009,0.1,0.1,-1,11,11
3010,0.6,0.6,-119.2,11,11
3011,1,1,-198.7,11,11
3012,2,2,-114.1,11,11
3013,3.5,3.5,-0.9,11,11
3014,4.5,4.5,-56.1,11,11
3015,5,5,-458.5,11,11
3016,6,6,-12.2,11,11
3017,6.7,6.7,-58,11,11
3018,7,7,-88.6,11,11
3019,7.4,7.4,-58,11,11
3020,8.25,8.25,-10.3,11,11
3021,9.9,9.9,-58,11,11
3022,11,11,-69.5,11,11
3023,11.4,11.4,-58,11,11
3024,11.5,11.5,-65,11,11
3025,12.2,12.2,-74.5,11,11
3026,13,13,-1.1,11,11
3027,13.01,13.01,-65,11,11
3028,13.6,13.6,-74.5,11,11
3029,14,14,-37.6,11,11
3030,14.68,14.68,-37.6,11,11
3031,15,15,-0.1,11,11
3032,15.03,15.03,-12,11,11
3033,15.35,15.35,-37.6,11,11
3034,15.5,15.5,-27,11,11
3035,16,16,-27.5,11,11
3036,16.03,16.03,-37.7,11,11
3037,17.37,17.37,-90,11,11
3038,17.77,17.77,-90,11,11
3039,18.15,18.15,-90,11,11
3040,18.56,18.56,-100,11,11
3041,18.99,18.99,-100,11,11
3042,19.44,19.44,-100,11,11
3043,19.7,19.7,-68.9,11,11
3044,20.01,20.01,-88.9,11,11
3045,21,21,-8,11,11
3046,24,24,-4.8,11,11
3047,25.03,25.03,-37,11,11
3048,26,26,-4.9,11,11
3049,26.8,26.8,-6.8,11,11
3050,27,27,-4.3,11,11
3051,30,30,-95.6,11,11
3052,30.03,30.03,-34,11,11
3053,30.9,30.9,-121.8,11,11
3054,31,31,-4.3,11,11
3055,32.7,32.7,-121.8,11,11
3056,34.2,34.2,-121.8,11,11
3057,34.9,34.9,-82.3,11,11
3058,35,35,-112.6,11,11
3059,35.01,35.01,-40,11,11
3060,35.03,35.03,-30,11,11
3061,35.1,35.1,-72.4,11,11
3062,36,36,-5,11,11
3063,36.4,36.4,-72.4,11,11
3064,37,37,-50,11,11
3065,37.1,37.1,-50,11,11
3066,37.2,37.2,-50,11,11
3067,37.3,37.3,-50,11,11
3068,37.6,37.6,-291.5,11,11
3069,38,38,-80,11,11
3070,38.03,38.03,-11,11,11
3071,38.1,38.1,-121.8,11,11
3072,39,39,-7.6,11,11
3073,39.3,39.3,-291.5,11,11
3074,39.4,39.4,-139.9,11,11
3075,39.6,39.6,-50,11,11
3076,39.7,39.7,-50,11,11
3077,39.8,39.8,-50,11,11
3078,39.9,39.9,-50,11,11
3079,40,40,-20.2,11,11
3080,40.02,40.02,-30,11,11
3081,40.81,40.81,-80,11,11
3082,41,41,-25.9,11,11
3083,42,42,-50,11,11
3084,42.5,42.5,-0.1,11,11
3085,43,43,-80,11,11
3086,44,44,-7.6,11,11
3087,44.31,44.31,-80,11,11
3088,44.4,44.4,-291.5,11,11
3089,45,45,-9.4,11,11
3090,46,46,-75.9,11,11
3091,46.1,46.1,-189.9,11,11
3092,46.2,46.2,-50,11,11
3093,46.3,46.3,-50,11,11
3094,47.5,47.5,-0.1,11,11
3095,47.81,47.81,-80,11,11
3096,48.4,48.4,-291.5,11,11
3097,49,49,-62,11,11
3098,50,50,-1.1,11,11
3099,50.02,50.02,-20,11,11
3100,50.13,50.13,-45,11,11
3101,50.5,50.5,-0.1,11,11
3102,51,51,-0.9,11,11
3103,52,52,-20,11,11
3104,53.31,53.31,-80,11,11
3105,59.81,59.81,-40,11,11
3106,60,60,-4.9,11,11
3107,60.03,60.03,-1,11,11
3108,60.13,60.13,-45,11,11
3109,65.5,65.5,-10,11,11
3110,70,70,-26,11,11
3111,70.04,70.04,-2.5,11,11
3112,73.34,73.34,-26,11,11
3113,73.38,73.38,-2.5,11,11
3114,73.5,73.5,-35,11,11
3115,75.13,75.13,-45,11,11
3116,76.69,76.69,-26,11,11
3117,76.73,76.73,-2.5,11,11
3118,77.4,77.4,-8,11,11
3119,79,79,-17,11,11
3120,79.5,79.5,-10,11,11
3121,80.03,80.03,-26,11,11
3122,80.07,80.07,-2.5,11,11
3123,83.7,83.7,-74.1,11,11
3124,133.1,133.1,-192,11,11
3125,145,145,-19,11,11
3126,145.01,145.01,-9.3,11,11
3127,160,160,-1073,11,11
3128,180,180,-694.9,11,11
3129,180.3,180.3,-478.7,11,11
3130,0,0,-15616.5,11,12
3131,0.1,0.1,-1,11,12
3132,0.6,0.6,-119.2,11,12
3133,1,1,-213.9,11,12
3134,2,2,-112.5,11,12
3135,3.5,3.5,-0.9,11,12
3136,4.5,4.5,-60.2,11,12
3137,5,5,-475.1,11,12
3138,6,6,-11.2,11,12
3139,6.7,6.7,-58,11,12
3140,7,7,-90,11,12
3141,7.4,7.4,-58,11,12
3142,8.25,8.25,-9.3,11,12
3143,9.9,9.9,-58,11,12
3144,11,11,-180.6,11,12
3145,11.4,11.4,-58,11,12
3146,11.5,11.5,-65,11,12
3147,12.2,12.2,-74.5,11,12
3148,13,13,-1.1,11,12
3149,13.01,13.01,-65,11,12
3150,13.6,13.6,-74.5,11,12
3151,14,14,-37.4,11,12
3152,14.68,14.68,-37.4,11,12
3153,15,15,-0.1,11,12
3154,15.03,15.03,-12,11,12
3155,15.35,15.35,-37.4,11,12
3156,15.5,15.5,-27,11,12
3157,16,16,-27.5,11,12
3158,16.03,16.03,-37.3,11,12
3159,17.37,17.37,-90,11,12
3160,17.77,17.77,-90,11,12
3161,18.15,18.15,-90,11,12
3162,18.56,18.56,-100,11,12
3163,18.99,18.99,-100,11,12
3164,19,19,-4.6,11,12
3165,19.44,19.44,-100,11,12
3166,19.7,19.7,-68.9,11,12
3167,20.01,20.01,-88.9,11,12
3168,21,21,-8,11,12
3169,24,24,-4.8,11,12
3170,25.03,25.03,-37,11,12
3171,26,26,-33.9,11,12
3172,26.8,26.8,-6.8,11,12
3173,27,27,-29.3,11,12
3174,30,30,-83,11,12
3175,30.03,30.03,-34,11,12
3176,30.9,30.9,-121.8,11,12
3177,31,31,-4.3,11,12
3178,32,32,-25,11,12
3179,32.7,32.7,-121.8,11,12
3180,34.2,34.2,-121.8,11,12
3181,34.9,34.9,-82.3,11,12
3182,35,35,-96.7,11,12
3183,35.01,35.01,-40,11,12
3184,35.03,35.03,-30,11,12
3185,35.1,35.1,-72.4,11,12
3186,36,36,-20.9,11,12
3187,36.4,36.4,-72.4,11,12
3188,37,37,-100,11,12
3189,37.1,37.1,-50,11,12
3190,37.2,37.2,-50,11,12
3191,37.3,37.3,-50,11,12
3192,37.6,37.6,-291.5,11,12
3193,38,38,-80,11,12
3194,38.03,38.03,-4,11,12
3195,38.1,38.1,-121.8,11,12
3196,39.3,39.3,-291.5,11,12
3197,39.4,39.4,-139.9,11,12
3198,39.6,39.6,-50,11,12
3199,39.7,39.7,-50,11,12
3200,39.74,39.74,-80,11,12
3201,39.8,39.8,-50,11,12
3202,39.9,39.9,-50,11,12
3203,40,40,-27.8,11,12
3204,40.02,40.02,-30,11,12
3205,41,41,-5,11,12
3206,42,42,-20.9,11,12
3207,42.5,42.5,-0.1,11,12
3208,43,43,-80,11,12
3209,43.24,43.24,-80,11,12
3210,44,44,-7.6,11,12
3211,44.4,44.4,-291.5,11,12
3212,45,45,-9.4,11,12
3213,46,46,-55,11,12
3214,46.1,46.1,-189.9,11,12
3215,46.2,46.2,-50,11,12
3216,46.3,46.3,-50,11,12
3217,46.74,46.74,-80,11,12
3218,47,47,-20.9,11,12
3219,47.5,47.5,-0.1,11,12
3220,48.03,48.03,-7,11,12
3221,48.4,48.4,-291.5,11,12
3222,49,49,-69.6,11,12
3223,50,50,-1.1,11,12
3224,50.02,50.02,-20,11,12
3225,50.13,50.13,-45,11,12
3226,50.5,50.5,-0.1,11,12
3227,51,51,-5,11,12
3228,52,52,-0.9,11,12
3229,52.24,52.24,-80,11,12
3230,53,53,-20,11,12
3231,58.74,58.74,-40,11,12
3232,60,60,-4.9,11,12
3233,60.03,60.03,-1,11,12
3234,60.13,60.13,-45,11,12
3235,65.5,65.5,-10,11,12
3236,70,70,-26,11,12
3237,70.04,70.04,-2.5,11,12
3238,73.34,73.34,-26,11,12
3239,73.38,73.38,-2.5,11,12
3240,73.5,73.5,-35,11,12
3241,75.13,75.13,-45,11,12
3242,76.69,76.69,-26,11,12
3243,76.73,76.73,-2.5,11,12
3244,77.4,77.4,-8,11,12
3245,79,79,-17,11,12
3246,79.5,79.5,-10,11,12
3247,80.03,80.03,-26,11,12
3248,80.07,80.07,-2.5,11,12
3249,83.7,83.7,-74.1,11,12
3250,133.1,133.1,-192,11,12
3251,145,145,-19,11,12
3252,145.01,145.01,-9.3,11,12
3253,160,160,-1095.2,11,12
3254,180,180,-694.9,11,12
3255,180.3,180.3,-478.7,11,12
3256,0,0,-16600.6,11,13
3257,0.1,0.1,-1,11,13
3258,0.6,0.6,-119.2,11,13
3259,1,1,-291.4,11,13
3260,2,2,-107.6,11,13
3261,3.5,3.5,-0.6,11,13
3262,4.5,4.5,-65.5,11,13
3263,5,5,-477.6,11,13
3264,6,6,-15.6,11,13
3265,6.7,6.7,-58,11,13
3266,7,7,-93.5,11,13
3267,7.4,7.4,-58,11,13
3268,8.25,8.25,-13.3,11,13
3269,9.9,9.9,-58,11,13
3270,11,11,-201.4,11,13
3271,11.4,11.4,-58,11,13
3272,11.5,11.5,-65,11,13
3273,12.2,12.2,-74.5,11,13
3274,13,13,-1.1,11,13
3275,13.01,13.01,-65,11,13
3276,13.6,13.6,-74.5,11,13
3277,14,14,-37.5,11,13
3278,14.68,14.68,-37.5,11,13
3279,15,15,-0.1,11,13
3280,15.03,15.03,-12,11,13
3281,15.35,15.35,-37.5,11,13
3282,15.5,15.5,-27,11,13
3283,16,16,-27.5,11,13
3284,16.03,16.03,-37.7,11,13
3285,17.37,17.37,-90,11,13
3286,17.77,17.77,-90,11,13
3287,18,18,-50,11,13
3288,18.15,18.15,-90,11,13
3289,18.56,18.56,-100,11,13
3290,18.99,18.99,-100,11,13
3291,19,19,-2.8,11,13
3292,19.44,19.44,-100,11,13
3293,19.7,19.7,-68.9,11,13
3294,20.01,20.01,-88.9,11,13
3295,21,21,-8,11,13
3296,24,24,-34.8,11,13
3297,25.03,25.03,-11,11,13
3298,26,26,-54.9,11,13
3299,26.8,26.8,-6.8,11,13
3300,27,27,-29.3,11,13
3301,30,30,-83,11,13
3302,30.03,30.03,-34,11,13
3303,30.9,30.9,-121.8,11,13
3304,31,31,-4.3,11,13
3305,32.7,32.7,-121.8,11,13
3306,34,34,-25,11,13
3307,34.2,34.2,-121.8,11,13
3308,34.9,34.9,-82.3,11,13
3309,35,35,-96.7,11,13
3310,35.01,35.01,-40,11,13
3311,35.03,35.03,-26,11,13
3312,35.1,35.1,-72.4,11,13
3313,36.4,36.4,-72.4,11,13
3314,37,37,-120.9,11,13
3315,37.1,37.1,-50,11,13
3316,37.2,37.2,-50,11,13
3317,37.3,37.3,-50,11,13
3318,37.6,37.6,-291.5,11,13
3319,38,38,-80,11,13
3320,38.03,38.03,-4,11,13
3321,38.1,38.1,-121.8,11,13
3322,38.12,38.12,-60,11,13
3323,39.3,39.3,-291.5,11,13
3324,39.4,39.4,-139.9,11,13
3325,39.6,39.6,-50,11,13
3326,39.7,39.7,-50,11,13
3327,39.8,39.8,-50,11,13
3328,39.9,39.9,-50,11,13
3329,40,40,-27.8,11,13
3330,40.02,40.02,-30,11,13
3331,40.03,40.03,-19,11,13
3332,41,41,-5,11,13
3333,41.62,41.62,-60,11,13
3334,42.5,42.5,-0.1,11,13
3335,43,43,-100.9,11,13
3336,44,44,-7.6,11,13
3337,44.4,44.4,-291.5,11,13
3338,45,45,-9.4,11,13
3339,45.12,45.12,-60,11,13
3340,46,46,-55,11,13
3341,46.1,46.1,-189.9,11,13
3342,46.2,46.2,-50,11,13
3343,46.3,46.3,-50,11,13
3344,47.5,47.5,-0.1,11,13
3345,48,48,-20.9,11,13
3346,48.03,48.03,-7,11,13
3347,48.4,48.4,-291.5,11,13
3348,49,49,-69.6,11,13
3349,50,50,-1.1,11,13
3350,50.02,50.02,-20,11,13
3351,50.13,50.13,-45,11,13
3352,50.5,50.5,-0.1,11,13
3353,50.62,50.62,-54,11,13
3354,51,51,-5,11,13
3355,53,53,-0.9,11,13
3356,54,54,-20,11,13
3357,60,60,-4.9,11,13
3358,60.03,60.03,-12,11,13
3359,60.13,60.13,-45,11,13
3360,65.5,65.5,-10,11,13
