"I","PI0","PI1","QI","LI","TI"
2599,11.56,11.56,-10,11,3
2600,12,12,-5.8,11,3
2601,12.6,12.6,-15.5,11,3
2602,13.56,13.56,-10,11,3
2603,14.4,14.4,-86.5,11,3
2604,15,15,-20,11,3
2605,16.25,16.25,-23.2,11,3
2606,20,20,-1.8,11,3
2607,22,22,-25,11,3
2608,22.2,22.2,-6.8,11,3
2609,23.02,23.02,-30,11,3
2610,24,24,-4.8,11,3
2611,25,25,-25,11,3
2612,27,27,-4.9,11,3
2613,28,28,-50,11,3
2614,30,30,-110.3,11,3
2615,30.01,30.01,-36,11,3
2616,30.03,30.03,-4,11,3
2617,32.02,32.02,-30,11,3
2618,32.1,32.1,-280.3,11,3
2619,32.8,32.8,-73.6,11,3
2620,33,33,-18.4,11,3
2621,33.2,33.2,-73.6,11,3
2622,34.01,34.01,-55,11,3
2623,34.02,34.02,-19,11,3
2624,34.03,34.03,-4,11,3
2625,34.1,34.1,-280.3,11,3
2626,35,35,-42.9,11,3
2627,36,36,-29.1,11,3
2628,36.8,36.8,-121.5,11,3
2629,37,37,-50,11,3
2630,37.01,37.01,-36,11,3
2631,37.1,37.1,-50,11,3
2632,37.2,37.2,-50,11,3
2633,37.3,37.3,-50,11,3
2634,37.4,37.4,-50,11,3
2635,37.5,37.5,-330.3,11,3
2636,37.6,37.6,-50,11,3
2637,37.7,37.7,-50,11,3
2638,37.8,37.8,-50,11,3
2639,37.9,37.9,-50,11,3
2640,38,38,-50,11,3
2641,38.1,38.1,-171.5,11,3
2642,38.2,38.2,-280.3,11,3
2643,39.01,39.01,-55,11,3
2644,39.3,39.3,-71.8,11,3
2645,40.01,40.01,-20,11,3
2646,40.4,40.4,-71.8,11,3
2647,41.27,41.27,-134.8,11,3
2648,41.28,41.28,-69.8,11,3
2649,41.3,41.3,-256.3,11,3
2650,41.31,41.31,-134.7,11,3
2651,42.01,42.01,-58,11,3
2652,42.5,42.5,-20,11,3
2653,43.02,43.02,-26,11,3
2654,44,44,-10.7,11,3
2655,44.01,44.01,-36,11,3
2656,44.6,44.6,-121.5,11,3
2657,45,45,-28.7,11,3
2658,45.01,45.01,-55,11,3
2659,45.5,45.5,-139,11,3
2660,45.9,45.9,-139,11,3
2661,47.5,47.5,-0.1,11,3
2662,48,48,-10.7,11,3
2663,48.02,48.02,-20,11,3
2664,50.03,50.03,-12,11,3
2665,50.5,50.5,-0.1,11,3
2666,52,52,-10.7,11,3
2667,55.13,55.13,-45,11,3
2668,56,56,-10.7,11,3
2669,60,60,-80,11,3
2670,60.13,60.13,-45,11,3
2671,62,62,-10.7,11,3
2672,65,65,-80,11,3
2673,65.5,65.5,-35,11,3
2674,68,68,-90.7,11,3
2675,70,70,-50,11,3
2676,70.01,70.01,-13,11,3
2677,70.05,70.05,-50.3,11,3
2678,70.13,70.13,-45,11,3
2679,72,72,-80,11,3
2680,73.34,73.34,-50,11,3
2681,73.35,73.35,-13,11,3
2682,73.39,73.39,-50.3,11,3
2683,73.5,73.5,-10,11,3
2684,76.69,76.69,-50,11,3
2685,76.7,76.7,-13,11,3
2686,76.74,76.74,-50.3,11,3
2687,79.5,79.5,-10,11,3
2688,80.03,80.03,-50,11,3
2689,80.04,80.04,-13,11,3
2690,80.08,80.08,-50.1,11,3
2691,80.1,80.1,-43,11,3
2692,83.7,83.7,-73.8,11,3
2693,85.24,85.24,-325,11,3
2694,130.01,130.01,-122,11,3
2695,145,145,-714,11,3
2696,145.01,145.01,-27.3,11,3
2697,160,160,-1823.5,11,3
2698,180,180,-1114.6,11,3
2699,180.3,180.3,-66.2,11,3
2700,0,0,-12710.3,11,4
2701,0.1,0.1,-1,11,4
2702,0.56,0.56,-18.1,11,4
2703,0.6,0.6,-11.3,11,4
2704,0.7,0.7,-17.7,11,4
2705,1,1,-130.7,11,4
2706,1.5,1.5,-16.5,11,4
2707,2,2,-30.1,11,4
2708,2.02,2.02,-22,11,4
2709,2.5,2.5,-185,11,4
2710,4.5,4.5,-29.9,11,4
2711,5,5,-334.6,11,4
2712,5.03,5.03,-12,11,4
2713,6,6,-249.4,11,4
2714,6.26,6.26,-15,11,4
2715,7,7,-35.3,11,4
2716,7.04,7.04,-3.7,11,4
2717,7.88,7.88,-1,11,4
2718,8.25,8.25,-83.3,11,4
2719,8.26,8.26,-15,11,4
2720,8.4,8.4,-43.2,11,4
2721,10.26,10.26,-15,11,4
2722,10.5,10.5,-15.4,11,4
2723,11,11,-61,11,4
2724,12,12,-5.8,11,4
2725,12.26,12.26,-15,11,4
2726,12.6,12.6,-15.7,11,4
2727,14.4,14.4,-86.5,11,4
2728,15,15,-20,11,4
2729,16.25,16.25,-23.8,11,4
2730,20,20,-1.8,11,4
2731,21,21,-25,11,4
2732,22.2,22.2,-6.8,11,4
2733,23.02,23.02,-30,11,4
2734,24,24,-29.8,11,4
2735,27,27,-54.9,11,4
2736,30,30,-110.3,11,4
2737,30.01,30.01,-36,11,4
2738,30.03,30.03,-4,11,4
2739,32.02,32.02,-30,11,4
2740,32.1,32.1,-280.3,11,4
2741,32.8,32.8,-73.6,11,4
2742,33,33,-17.3,11,4
2743,33.2,33.2,-73.6,11,4
2744,34.01,34.01,-55,11,4
2745,34.02,34.02,-19,11,4
2746,34.03,34.03,-4,11,4
2747,34.1,34.1,-280.3,11,4
2748,35,35,-42.9,11,4
2749,36,36,-30.1,11,4
2750,36.8,36.8,-121.5,11,4
2751,37,37,-50,11,4
2752,37.01,37.01,-36,11,4
2753,37.1,37.1,-50,11,4
2754,37.2,37.2,-50,11,4
2755,37.3,37.3,-50,11,4
2756,37.4,37.4,-50,11,4
2757,37.5,37.5,-330.3,11,4
2758,37.6,37.6,-50,11,4
2759,37.7,37.7,-50,11,4
2760,37.8,37.8,-50,11,4
2761,37.9,37.9,-50,11,4
2762,38,38,-50,11,4
2763,38.1,38.1,-171.5,11,4
2764,38.2,38.2,-280.3,11,4
2765,39.01,39.01,-55,11,4
2766,39.3,39.3,-71.8,11,4
2767,40.01,40.01,-20,11,4
2768,40.4,40.4,-71.8,11,4
2769,41.27,41.27,-135.4,11,4
2770,41.28,41.28,-70.4,11,4
2771,41.3,41.3,-256.9,11,4
2772,41.31,41.31,-135.3,11,4
2773,42.01,42.01,-58,11,4
2774,42.5,42.5,-20,11,4
2775,43.02,43.02,-26,11,4
2776,44,44,-12.8,11,4
2777,44.01,44.01,-36,11,4
2778,44.6,44.6,-121.5,11,4
2779,45,45,-27.6,11,4
2780,45.01,45.01,-55,11,4
2781,45.5,45.5,-139,11,4
2782,45.9,45.9,-139,11,4
2783,47.5,47.5,-0.1,11,4
2784,48,48,-12.8,11,4
2785,48.02,48.02,-20,11,4
2786,50.03,50.03,-12,11,4
2787,50.5,50.5,-0.1,11,4
2788,52,52,-12.8,11,4
2789,55.13,55.13,-45,11,4
2790,56,56,-12.8,11,4
2791,60,60,-80,11,4
2792,60.13,60.13,-45,11,4
2793,62,62,-12.8,11,4
2794,65,65,-80,11,4
2795,65.5,65.5,-35,11,4
2796,68,68,-92.8,11,4
2797,70,70,-50,11,4
2798,70.01,70.01,-13,11,4
2799,70.05,70.05,-50.3,11,4
2800,70.13,70.13,-45,11,4
2801,72,72,-80,11,4
2802,73.34,73.34,-50,11,4
2803,73.35,73.35,-13,11,4
2804,73.39,73.39,-50.3,11,4
2805,73.5,73.5,-10,11,4
2806,76.69,76.69,-50,11,4
2807,76.7,76.7,-13,11,4
2808,76.74,76.74,-50.3,11,4
2809,79.5,79.5,-10,11,4
2810,80.03,80.03,-50,11,4
2811,80.04,80.04,-13,11,4
2812,80.08,80.08,-50.1,11,4
2813,80.1,80.1,-43,11,4
2814,83.7,83.7,-73.8,11,4
2815,85.24,85.24,-325,11,4
2816,130.01,130.01,-122,11,4
2817,145,145,-714,11,4
2818,145.01,145.01,-27.3,11,4
2819,160,160,-1823.5,11,4
2820,180,180,-964.6,11,4
2821,180.3,180.3,-66.2,11,4
2822,0,0,-12837.7,11,5
2823,0.1,0.1,-1,11,5
2824,0.56,0.56,-20.7,11,5
2825,0.6,0.6,-11.3,11,5
2826,0.7,0.7,-18.7,11,5
2827,1,1,-123.9,11,5
2828,1.5,1.5,-18.9,11,5
2829,2,2,-27.8,11,5
2830,2.02,2.02,-22,11,5
2831,2.5,2.5,-182.8,11,5
2832,4.5,4.5,-30.5,11,5
2833,5,5,-334.6,11,5
2834,5.03,5.03,-12,11,5
2835,6,6,-260.6,11,5
2836,6.73,6.73,-10,11,5
2837,7,7,-34.1,11,5
2838,7.04,7.04,-3.8,11,5
2839,7.88,7.88,-1.1,11,5
2840,8.25,8.25,-81.7,11,5
2841,8.4,8.4,-42.9,11,5
2842,8.73,8.73,-10,11,5
2843,10.5,10.5,-15.1,11,5
2844,10.73,10.73,-10,11,5
2845,11,11,-57.2,11,5
2846,12,12,-5.8,11,5
2847,12.6,12.6,-15.9,11,5
2848,14.4,14.4,-86.5,11,5
2849,15,15,-20,11,5
2850,16.25,16.25,-25.2,11,5
2851,20,20,-1.8,11,5
2852,22,22,-25,11,5
2853,22.2,22.2,-6.8,11,5
2854,23.02,23.02,-30,11,5
2855,24,24,-4.8,11,5
2856,25,25,-25,11,5
2857,27,27,-4.9,11,5
2858,28,28,-50,11,5
2859,30,30,-110.3,11,5
2860,30.01,30.01,-36,11,5
2861,30.03,30.03,-4,11,5
2862,32.02,32.02,-30,11,5
2863,32.1,32.1,-280.3,11,5
2864,32.8,32.8,-73.6,11,5
2865,33,33,-16.1,11,5
2866,33.2,33.2,-73.6,11,5
2867,34.01,34.01,-55,11,5
2868,34.02,34.02,-19,11,5
2869,34.03,34.03,-4,11,5
2870,34.1,34.1,-280.3,11,5
2871,35,35,-42.9,11,5
2872,36,36,-25.4,11,5
2873,36.8,36.8,-121.5,11,5
2874,37,37,-50,11,5
2875,37.01,37.01,-36,11,5
2876,37.1,37.1,-50,11,5
2877,37.2,37.2,-50,11,5
2878,37.3,37.3,-50,11,5
2879,37.4,37.4,-50,11,5
2880,37.5,37.5,-330.3,11,5
2881,37.6,37.6,-50,11,5
2882,37.7,37.7,-50,11,5
2883,37.8,37.8,-50,11,5
2884,37.9,37.9,-50,11,5
2885,38,38,-50,11,5
2886,38.1,38.1,-171.5,11,5
2887,38.2,38.2,-280.3,11,5
2888,39.01,39.01,-55,11,5
2889,39.3,39.3,-71.8,11,5
2890,40.01,40.01,-20,11,5
2891,40.4,40.4,-71.8,11,5
2892,41.27,41.27,-137.3,11,5
2893,41.28,41.28,-72.3,11,5
2894,41.3,41.3,-258.8,11,5
2895,41.31,41.31,-137.2,11,5
2896,42.01,42.01,-58,11,5
2897,42.5,42.5,-20,11,5
2898,43.02,43.02,-26,11,5
2899,44,44,-9.3,11,5
2900,44.01,44.01,-36,11,5
2901,44.6,44.6,-121.5,11,5
2902,45,45,-26.4,11,5
2903,45.01,45.01,-55,11,5
2904,45.5,45.5,-139,11,5
2905,45.9,45.9,-139,11,5
2906,47.5,47.5,-0.1,11,5
2907,48,48,-9.3,11,5
2908,48.02,48.02,-20,11,5
2909,50.03,50.03,-12,11,5
2910,50.5,50.5,-0.1,11,5
2911,52,52,-9.3,11,5
2912,55.13,55.13,-45,11,5
2913,56,56,-9.3,11,5
2914,60,60,-80,11,5
2915,60.13,60.13,-45,11,5
2916,62,62,-9.3,11,5
2917,65,65,-80,11,5
2918,65.5,65.5,-35,11,5
2919,68,68,-89.3,11,5
2920,70,70,-50,11,5
2921,70.01,70.01,-13,11,5
2922,70.05,70.05,-50.3,11,5
2923,70.13,70.13,-45,11,5
2924,72,72,-80,11,5
2925,73.34,73.34,-50,11,5
2926,73.35,73.35,-13,11,5
2927,73.39,73.39,-50.3,11,5
2928,73.5,73.5,-10,11,5
2929,76.69,76.69,-50,11,5
2930,76.7,76.7,-13,11,5
2931,76.74,76.74,-50.3,11,5
2932,79.5,79.5,-10,11,5
2933,80.03,80.03,-50,11,5
2934,80.04,80.04,-13,11,5
2935,80.08,80.08,-50.1,11,5
2936,80.1,80.1,-43,11,5
2937,83.7,83.7,-73.8,11,5
2938,85.24,85.24,-325,11,5
2939,130.01,130.01,-122,11,5
2940,145,145,-714,11,5
2941,145.01,145.01,-27.3,11,5
2942,160,160,-1823.5,11,5
2943,180,180,-964.6,11,5
2944,180.3,180.3,-66.2,11,5
2945,0,0,-4002.3,12,22
2946,1,1,-668,12,22
2947,4.69,4.69,-50,12,22
2948,18.25,18.25,-10,12,22
2949,19.12,19.12,-8,12,22
2950,28.69,28.69,-115,12,22
2951,30.69,30.69,-115,12,22
2952,32.69,32.69,-115,12,22
2953,33.25,33.25,-10,12,22
2954,33.69,33.69,-10,12,22
2955,34.69,34.69,-54,12,22
2956,34.78,34.78,-10,12,22
2957,35.69,35.69,-80,12,22
2958,36.34,36.34,-160,12,22
2959,36.69,36.69,-130,12,22
2960,36.89,36.89,-120,12,22
2961,38.56,38.56,-120,12,22
2962,38.69,38.69,-90,12,22
2963,39.68,39.68,-80,12,22
2964,40.56,40.56,-100,12,22
2965,42.91,42.91,-110,12,22
2966,44.68,44.68,-90,12,22
2967,49.2,49.2,-60,12,22
2968,50.1,50.1,-50,12,22
2969,55.1,55.1,-50,12,22
2970,60.1,60.1,-50,12,22
2971,69.57,69.57,-60,12,22
2972,70.69,70.69,-30,12,22
2973,75.69,75.69,-30,12,22
2974,78.69,78.69,-30,12,22
2975,80.69,80.69,-30,12,22
2976,81.69,81.69,-30,12,22
2977,130.07,130.07,-187,12,22
2978,130.97,130.97,-12,12,22
2979,131.47,131.47,-12,12,22
2980,131.69,131.69,-20,12,22
2981,180.21,180.21,-43.8,12,22
2982,180.3,180.3,-77,12,22
2983,0,0,-3939.2,12,23
2984,1,1,-668,12,23
2985,4.69,4.69,-50,12,23
2986,18.25,18.25,-10,12,23
2987,19.12,19.12,-8,12,23
2988,28.69,28.69,-115,12,23
2989,30.69,30.69,-115,12,23
2990,32.69,32.69,-115,12,23
2991,33.25,33.25,-10,12,23
2992,33.69,33.69,-10,12,23
2993,34.69,34.69,-54,12,23
2994,34.78,34.78,-10,12,23
2995,35.69,35.69,-80,12,23
2996,36.34,36.34,-160,12,23
2997,36.69,36.69,-130,12,23
2998,36.89,36.89,-120,12,23
2999,38.56,38.56,-120,12,23
3000,38.69,38.69,-90,12,23
3001,39.68,39.68,-80,12,23
3002,40.56,40.56,-100,12,23
3003,42.91,42.91,-110,12,23
3004,44.68,44.68,-90,12,23
3005,49.2,49.2,-60,12,23
3006,50.1,50.1,-50,12,23
3007,55.1,55.1,-50,12,23
3008,60.1,60.1,-50,12,23
3009,69.57,69.57,-60,12,23
3010,70.69,70.69,-30,12,23
3011,75.69,75.69,-30,12,23
3012,78.69,78.69,-30,12,23
3013,80.69,80.69,-30,12,23
3014,81.69,81.69,-30,12,23
3015,130.07,130.07,-187,12,23
3016,130.97,130.97,-12,12,23
3017,131.47,131.47,-12,12,23
3018,131.69,131.69,-20,12,23
3019,180.21,180.21,-43.8,12,23
3020,180.3,180.3,-77,12,23
3021,0,0,-3914.7,12,24
3022,1,1,-668,12,24
3023,4.69,4.69,-50,12,24
3024,18.25,18.25,-10,12,24
3025,19.12,19.12,-8,12,24
3026,28.69,28.69,-115,12,24
3027,30.69,30.69,-115,12,24
3028,32.69,32.69,-115,12,24
3029,33.25,33.25,-10,12,24
3030,33.69,33.69,-10,12,24
3031,34.69,34.69,-54,12,24
3032,34.78,34.78,-10,12,24
3033,35.69,35.69,-80,12,24
3034,36.34,36.34,-160,12,24
3035,36.69,36.69,-130,12,24
3036,36.89,36.89,-120,12,24
3037,38.56,38.56,-120,12,24
3038,38.69,38.69,-90,12,24
3039,39.68,39.68,-80,12,24
3040,40.56,40.56,-100,12,24
3041,42.91,42.91,-110,12,24
3042,44.68,44.68,-90,12,24
3043,49.2,49.2,-60,12,24
3044,50.1,50.1,-50,12,24
3045,55.1,55.1,-50,12,24
3046,60.1,60.1,-50,12,24
3047,69.57,69.57,-60,12,24
3048,70.69,70.69,-30,12,24
3049,75.69,75.69,-30,12,24
3050,78.69,78.69,-30,12,24
3051,80.69,80.69,-30,12,24
3052,81.69,81.69,-30,12,24
3053,130.07,130.07,-187,12,24
3054,130.97,130.97,-12,12,24
3055,131.47,131.47,-12,12,24
3056,131.69,131.69,-20,12,24
3057,180.21,180.21,-43.8,12,24
3058,180.3,180.3,-77,12,24
3059,0,0,-12018.7,11,6
3060,0.1,0.1,-1,11,6
3061,0.56,0.56,-22,11,6
3062,0.6,0.6,-11.3,11,6
3063,0.7,0.7,-18.3,11,6
3064,1,1,-119.7,11,6
3065,1.5,1.5,-22.9,11,6
3066,2,2,-19.6,11,6
3067,2.02,2.02,-22,11,6
3068,2.5,2.5,-183.6,11,6
3069,4.5,4.5,-30,11,6
3070,5,5,-334.6,11,6
3071,5.03,5.03,-12,11,6
3072,6,6,-263.5,11,6
3073,7,7,-33.9,11,6
3074,7.04,7.04,-5,11,6
3075,7.88,7.88,-1.1,11,6
3076,8.25,8.25,-78.9,11,6
3077,8.4,8.4,-43.5,11,6
3078,10.5,10.5,-15.1,11,6
3079,11,11,-56.7,11,6
3080,12,12,-5.8,11,6
3081,12.6,12.6,-16.3,11,6
3082,14.4,14.4,-86.5,11,6
3083,15,15,-20,11,6
3084,16.25,16.25,-26.4,11,6
3085,20,20,-1.8,11,6
3086,22.2,22.2,-6.8,11,6
3087,23.02,23.02,-30,11,6
3088,24,24,-4.8,11,6
3089,27,27,-4.9,11,6
3090,28,28,-25,11,6
3091,30,30,-110.3,11,6
3092,30.01,30.01,-36,11,6
3093,30.03,30.03,-4,11,6
3094,31,31,-25,11,6
3095,32.02,32.02,-30,11,6
3096,32.1,32.1,-280.3,11,6
3097,32.8,32.8,-73.6,11,6
3098,33,33,-17.3,11,6
3099,33.2,33.2,-73.6,11,6
3100,34,34,-50,11,6
3101,34.01,34.01,-55,11,6
3102,34.02,34.02,-19,11,6
3103,34.03,34.03,-4,11,6
3104,34.1,34.1,-280.3,11,6
3105,35,35,-42.9,11,6
3106,36,36,-26.5,11,6
3107,36.8,36.8,-121.5,11,6
3108,37,37,-50,11,6
3109,37.01,37.01,-36,11,6
3110,37.1,37.1,-50,11,6
3111,37.2,37.2,-50,11,6
3112,37.3,37.3,-50,11,6
3113,37.4,37.4,-50,11,6
3114,37.5,37.5,-330.3,11,6
3115,37.6,37.6,-50,11,6
3116,37.7,37.7,-50,11,6
3117,37.8,37.8,-50,11,6
3118,37.9,37.9,-50,11,6
3119,38,38,-50,11,6
3120,38.1,38.1,-171.5,11,6
3121,38.2,38.2,-280.3,11,6
3122,39.01,39.01,-55,11,6
3123,39.3,39.3,-71.8,11,6
3124,40.01,40.01,-20,11,6
3125,40.4,40.4,-71.8,11,6
3126,41.27,41.27,-135.7,11,6
3127,41.28,41.28,-70.7,11,6
3128,41.3,41.3,-257.2,11,6
3129,41.31,41.31,-135.8,11,6
3130,42.01,42.01,-58,11,6
3131,42.5,42.5,-20,11,6
3132,43.02,43.02,-26,11,6
3133,44,44,-9.2,11,6
3134,44.01,44.01,-36,11,6
3135,44.6,44.6,-121.5,11,6
3136,45,45,-27.6,11,6
3137,45.01,45.01,-55,11,6
3138,45.5,45.5,-139,11,6
3139,45.9,45.9,-139,11,6
3140,47.5,47.5,-0.1,11,6
3141,48,48,-9.2,11,6
3142,48.02,48.02,-20,11,6
3143,50.03,50.03,-12,11,6
3144,50.5,50.5,-0.1,11,6
3145,52,52,-9.2,11,6
3146,55.13,55.13,-45,11,6
3147,56,56,-9.2,11,6
3148,60,60,-80,11,6
3149,60.13,60.13,-45,11,6
3150,62,62,-9.2,11,6
3151,65,65,-80,11,6
3152,65.5,65.5,-35,11,6
3153,68,68,-89.2,11,6
3154,70,70,-50,11,6
3155,70.01,70.01,-13,11,6
3156,70.05,70.05,-50.3,11,6
3157,70.13,70.13,-45,11,6
3158,72,72,-80,11,6
3159,73.34,73.34,-50,11,6
3160,73.35,73.35,-13,11,6
3161,73.39,73.39,-50.3,11,6
3162,73.5,73.5,-10,11,6
3163,76.69,76.69,-50,11,6
3164,76.7,76.7,-13,11,6
3165,76.74,76.74,-50.3,11,6
3166,79.5,79.5,-10,11,6
3167,80.03,80.03,-50,11,6
3168,80.04,80.04,-13,11,6
3169,80.08,80.08,-50.1,11,6
3170,80.1,80.1,-43,11,6
3171,83.7,83.7,-73.8,11,6
3172,85.24,85.24,-325,11,6
3173,130.01,130.01,-122,11,6
3174,145,145,-714,11,6
3175,145.01,145.01,-27.3,11,6
3176,160,160,-1823.5,11,6
3177,180,180,-964.6,11,6
3178,180.3,180.3,-66.2,11,6
3179,0,0,-11142.1,11,7
3180,0.1,0.1,-1,11,7
3181,0.56,0.56,-24.9,11,7
3182,0.6,0.6,-11.3,11,7
3183,0.7,0.7,-18.1,11,7
3184,1,1,-116.4,11,7
3185,1.5,1.5,-37.8,11,7
3186,2,2,-18.5,11,7
3187,2.02,2.02,-22,11,7
3188,2.5,2.5,-196,11,7
3189,4.5,4.5,-28.8,11,7
3190,5,5,-334.6,11,7
3191,5.03,5.03,-23,11,7
3192,6,6,-269,11,7
3193,7,7,-32.9,11,7
3194,7.04,7.04,-5.7,11,7
3195,7.88,7.88,-1,11,7
3196,8.25,8.25,-79.1,11,7
3197,8.4,8.4,-43.6,11,7
3198,10.5,10.5,-15.4,11,7
3199,11,11,-54.2,11,7
3200,12,12,-5.8,11,7
3201,12.6,12.6,-17.4,11,7
3202,14.4,14.4,-86.5,11,7
3203,15,15,-20,11,7
3204,16.25,16.25,-28.1,11,7
3205,20,20,-1.8,11,7
3206,22.2,22.2,-6.8,11,7
3207,23.02,23.02,-30,11,7
3208,24,24,-4.8,11,7
3209,27,27,-4.9,11,7
3210,30,30,-2.3,11,7
3211,30.01,30.01,-36,11,7
3212,30.03,30.03,-4,11,7
3213,32.02,32.02,-30,11,7
3214,32.1,32.1,-280.3,11,7
3215,32.8,32.8,-73.6,11,7
3216,33,33,-16.4,11,7
3217,33.2,33.2,-73.6,11,7
3218,34.01,34.01,-55,11,7
3219,34.02,34.02,-19,11,7
3220,34.03,34.03,-4,11,7
3221,34.1,34.1,-280.3,11,7
3222,35,35,-42.9,11,7
3223,36,36,-25.6,11,7
3224,36.03,36.03,-4,11,7
3225,36.8,36.8,-121.5,11,7
3226,37,37,-50,11,7
3227,37.01,37.01,-36,11,7
3228,37.1,37.1,-50,11,7
3229,37.2,37.2,-50,11,7
3230,37.3,37.3,-50,11,7
3231,37.4,37.4,-50,11,7
3232,37.5,37.5,-330.3,11,7
3233,37.6,37.6,-50,11,7
3234,37.7,37.7,-50,11,7
3235,37.8,37.8,-50,11,7
3236,37.9,37.9,-50,11,7
3237,38,38,-158,11,7
3238,38.1,38.1,-171.5,11,7
3239,38.2,38.2,-280.3,11,7
3240,39.01,39.01,-55,11,7
3241,39.3,39.3,-71.8,11,7
3242,40.01,40.01,-20,11,7
3243,40.4,40.4,-71.8,11,7
3244,41.26,41.26,-241.5,11,7
3245,41.27,41.27,-136.5,11,7
3246,41.29,41.29,-71.5,11,7
3247,41.3,41.3,-257.7,11,7
3248,41.31,41.31,-65,11,7
3249,42.01,42.01,-58,11,7
3250,42.5,42.5,-20,11,7
3251,43.02,43.02,-26,11,7
3252,44,44,-9.2,11,7
3253,44.01,44.01,-36,11,7
3254,44.17,44.17,-161,11,7
3255,44.6,44.6,-121.5,11,7
3256,45,45,-26.7,11,7
3257,45.01,45.01,-55,11,7
3258,45.5,45.5,-139,11,7
3259,45.9,45.9,-139,11,7
3260,47.5,47.5,-0.1,11,7
3261,48,48,-9.2,11,7
3262,48.02,48.02,-20,11,7
3263,50.03,50.03,-12,11,7
3264,50.5,50.5,-0.1,11,7
3265,52,52,-9.2,11,7
3266,55.13,55.13,-45,11,7
3267,56,56,-9.2,11,7
3268,60,60,-80,11,7
3269,60.13,60.13,-45,11,7
3270,62,62,-9.2,11,7
3271,65,65,-80,11,7
3272,65.5,65.5,-35,11,7
3273,68,68,-89.2,11,7
3274,70,70,-63,11,7
3275,70.04,70.04,-50.3,11,7
3276,70.13,70.13,-45,11,7
3277,72,72,-80,11,7
3278,73.34,73.34,-63,11,7
3279,73.38,73.38,-50.3,11,7
3280,73.5,73.5,-10,11,7
3281,76.69,76.69,-63,11,7
3282,76.73,76.73,-50.3,11,7
3283,79.5,79.5,-10,11,7
3284,80.03,80.03,-63,11,7
3285,80.07,80.07,-50.1,11,7
3286,80.1,80.1,-23,11,7
3287,83.7,83.7,-73.8,11,7
3288,85.24,85.24,-325,11,7
3289,130.01,130.01,-162,11,7
3290,145,145,-383,11,7
3291,145.01,145.01,-27.3,11,7
3292,160,160,-1823.5,11,7
3293,180,180,-964.6,11,7
3294,180.3,180.3,-66.2,11,7
3295,0,0,-10890.4,11,8
3296,0.1,0.1,-1,11,8
3297,0.56,0.56,-26.9,11,8
3298,0.6,0.6,-11.3,11,8
3299,0.7,0.7,-19.3,11,8
3300,1,1,-114.8,11,8
3301,1.5,1.5,-44.2,11,8
3302,2,2,-12,11,8
3303,2.02,2.02,-22,11,8
3304,2.5,2.5,-214,11,8
3305,4.5,4.5,-26.3,11,8
3306,5,5,-334.6,11,8
3307,5.03,5.03,-34,11,8
3308,6,6,-264.3,11,8
3309,7,7,-32.7,11,8
3310,7.04,7.04,-4.9,11,8
3311,7.88,7.88,-1,11,8
3312,8.25,8.25,-79,11,8
3313,8.4,8.4,-44.4,11,8
3314,10.5,10.5,-15.3,11,8
3315,11,11,-54.4,11,8
3316,12,12,-5.8,11,8
3317,12.6,12.6,-18.3,11,8
3318,14.4,14.4,-86.5,11,8
3319,15,15,-0.1,11,8
3320,16.25,16.25,-29,11,8
3321,20,20,-1.8,11,8
3322,23.02,23.02,-30,11,8
3323,24,24,-4.8,11,8
3324,26.8,26.8,-6.8,11,8
3325,27,27,-4.9,11,8
3326,28,28,-80,11,8
3327,30,30,-110.3,11,8
3328,30.01,30.01,-72,11,8
3329,30.02,30.02,-13,11,8
3330,30.03,30.03,-4,11,8
3331,32,32,-80,11,8
3332,32.02,32.02,-30,11,8
3333,32.03,32.03,-11,11,8
3334,32.1,32.1,-280.3,11,8
3335,32.8,32.8,-73.6,11,8
3336,33,33,-17.9,11,8
3337,33.2,33.2,-73.6,11,8
3338,34.01,34.01,-110,11,8
3339,34.02,34.02,-19,11,8
3340,34.03,34.03,-26,11,8
3341,34.1,34.1,-280.3,11,8
3342,35,35,-122.9,11,8
3343,36,36,-30.7,11,8
3344,36.8,36.8,-121.5,11,8
3345,37,37,-50,11,8
3346,37.01,37.01,-36,11,8
3347,37.1,37.1,-50,11,8
3348,37.2,37.2,-50,11,8
3349,37.3,37.3,-50,11,8
3350,37.4,37.4,-50,11,8
3351,37.5,37.5,-330.3,11,8
3352,37.6,37.6,-50,11,8
3353,37.7,37.7,-50,11,8
3354,37.8,37.8,-50,11,8
3355,37.9,37.9,-50,11,8
3356,38,38,-50,11,8
3357,38.1,38.1,-171.5,11,8
3358,38.2,38.2,-280.3,11,8
3359,39.01,39.01,-55,11,8
3360,39.03,39.03,-22,11,8
3361,39.3,39.3,-71.8,11,8
3362,40,40,-80,11,8
3363,40.01,40.01,-20,11,8
3364,40.4,40.4,-71.8,11,8
3365,41.26,41.26,-421.6,11,8
3366,41.27,41.27,-135.6,11,8
3367,41.29,41.29,-70.6,11,8
3368,41.3,41.3,-256.9,11,8
3369,41.31,41.31,-65,11,8
3370,42.01,42.01,-66,11,8
3371,42.5,42.5,-0.1,11,8
3372,43.02,43.02,-26,11,8
3373,44,44,-12.8,11,8
3374,44.01,44.01,-36,11,8
3375,44.17,44.17,-340,11,8
3376,44.6,44.6,-121.5,11,8
3377,45,45,-53.2,11,8
3378,45.01,45.01,-82,11,8
