"I","PI0","PI1","QI","LI","TI"
2430,49.69,49.69,-30,12,12
2431,50.19,50.19,-100,12,12
2432,51.69,51.69,-120,12,12
2433,52.69,52.69,-115,12,12
2434,54.8,54.8,-112,12,12
2435,54.9,54.9,-112,12,12
2436,55,55,-112,12,12
2437,55.69,55.69,-30,12,12
2438,56.69,56.69,-45,12,12
2439,60.1,60.1,-8,12,12
2440,64.1,64.1,-8,12,12
2441,65.69,65.69,-50,12,12
2442,66.69,66.69,-90,12,12
2443,68.1,68.1,-8,12,12
2444,72.1,72.1,-8,12,12
2445,75.69,75.69,-30,12,12
2446,76.1,76.1,-8,12,12
2447,78.69,78.69,-30,12,12
2448,80.1,80.1,-10,12,12
2449,81.69,81.69,-30,12,12
2450,130.07,130.07,-337,12,12
2451,130.97,130.97,-12,12,12
2452,131.5,131.5,-4,12,12
2453,131.69,131.69,-20,12,12
2454,160,160,-4,12,12
2455,180.01,180.01,-153.8,12,12
2456,180.3,180.3,-77,12,12
2457,0,0,-3403,12,13
2458,0.15,0.15,-80,12,13
2459,0.2,0.2,-100,12,13
2460,1,1,-600,12,13
2461,2,2,-50,12,13
2462,3.3,3.3,-10,12,13
2463,4.4,4.4,-10,12,13
2464,10.69,10.69,-10,12,13
2465,15.69,15.69,-53,12,13
2466,25.69,25.69,-60,12,13
2467,31,31,-180,12,13
2468,31.01,31.01,-120,12,13
2469,31.02,31.02,-70,12,13
2470,31.03,31.03,-70,12,13
2471,31.04,31.04,-40,12,13
2472,31.05,31.05,-55,12,13
2473,31.09,31.09,-55,12,13
2474,33.69,33.69,-8,12,13
2475,35.69,35.69,-30,12,13
2476,37.69,37.69,-25,12,13
2477,39.67,39.67,-20,12,13
2478,42.69,42.69,-135,12,13
2479,44.69,44.69,-90,12,13
2480,45.69,45.69,-158,12,13
2481,47.19,47.19,-120,12,13
2482,47.69,47.69,-175,12,13
2483,48.69,48.69,-120,12,13
2484,49.69,49.69,-30,12,13
2485,50.19,50.19,-100,12,13
2486,51.69,51.69,-120,12,13
2487,52.69,52.69,-115,12,13
2488,54.8,54.8,-112,12,13
2489,54.9,54.9,-112,12,13
2490,55,55,-112,12,13
2491,55.69,55.69,-30,12,13
2492,56.69,56.69,-45,12,13
2493,60.1,60.1,-8,12,13
2494,64.1,64.1,-8,12,13
2495,65.69,65.69,-50,12,13
2496,66.69,66.69,-90,12,13
2497,68.1,68.1,-8,12,13
2498,72.1,72.1,-8,12,13
2499,75.69,75.69,-30,12,13
2500,76.1,76.1,-8,12,13
2501,78.69,78.69,-30,12,13
2502,80.1,80.1,-10,12,13
2503,81.69,81.69,-30,12,13
2504,130.07,130.07,-337,12,13
2505,130.97,130.97,-12,12,13
2506,131.5,131.5,-4,12,13
2507,131.69,131.69,-20,12,13
2508,160,160,-4,12,13
2509,180.01,180.01,-153.8,12,13
2510,180.3,180.3,-77,12,13
2511,0,0,-3428.2,12,14
2512,0.15,0.15,-80,12,14
2513,0.2,0.2,-100,12,14
2514,1,1,-600,12,14
2515,2,2,-50,12,14
2516,3.3,3.3,-10,12,14
2517,4.4,4.4,-10,12,14
2518,10.69,10.69,-10,12,14
2519,15.69,15.69,-53,12,14
2520,25.69,25.69,-60,12,14
2521,31,31,-180,12,14
2522,31.01,31.01,-120,12,14
2523,31.02,31.02,-70,12,14
2524,31.03,31.03,-70,12,14
2525,31.04,31.04,-40,12,14
2526,31.05,31.05,-110,12,14
2527,33.69,33.69,-8,12,14
2528,35.69,35.69,-30,12,14
2529,37.69,37.69,-25,12,14
2530,39.67,39.67,-20,12,14
2531,42.69,42.69,-135,12,14
2532,44.69,44.69,-90,12,14
2533,45.69,45.69,-158,12,14
2534,47.19,47.19,-120,12,14
2535,47.69,47.69,-175,12,14
2536,48.69,48.69,-120,12,14
2537,49.69,49.69,-30,12,14
2538,50.19,50.19,-100,12,14
2539,51.69,51.69,-120,12,14
2540,52.69,52.69,-115,12,14
2541,54.8,54.8,-112,12,14
2542,54.9,54.9,-112,12,14
2543,55,55,-112,12,14
2544,55.69,55.69,-30,12,14
2545,56.69,56.69,-45,12,14
2546,60.1,60.1,-8,12,14
2547,64.1,64.1,-8,12,14
2548,65.69,65.69,-50,12,14
2549,66.69,66.69,-90,12,14
2550,68.1,68.1,-8,12,14
2551,72.1,72.1,-8,12,14
2552,75.69,75.69,-30,12,14
2553,76.1,76.1,-8,12,14
2554,78.69,78.69,-30,12,14
2555,80.1,80.1,-10,12,14
2556,81.69,81.69,-30,12,14
2557,130.07,130.07,-337,12,14
2558,130.97,130.97,-12,12,14
2559,131.47,131.47,-4,12,14
2560,131.69,131.69,-20,12,14
2561,160,160,-4,12,14
2562,180.01,180.01,-153.8,12,14
2563,180.3,180.3,-77,12,14
2564,0,0,-3453.4,12,15
2565,0.15,0.15,-80,12,15
2566,0.2,0.2,-100,12,15
2567,1,1,-600,12,15
2568,2,2,-50,12,15
2569,3.3,3.3,-10,12,15
2570,4.4,4.4,-10,12,15
2571,10.69,10.69,-10,12,15
2572,15.69,15.69,-53,12,15
2573,25.69,25.69,-60,12,15
2574,31,31,-180,12,15
2575,31.01,31.01,-120,12,15
2576,31.02,31.02,-70,12,15
2577,31.03,31.03,-70,12,15
2578,31.04,31.04,-40,12,15
2579,31.05,31.05,-110,12,15
2580,33.69,33.69,-8,12,15
2581,35.69,35.69,-30,12,15
2582,37.69,37.69,-25,12,15
2583,39.67,39.67,-20,12,15
2584,42.69,42.69,-135,12,15
2585,44.69,44.69,-90,12,15
2586,45.69,45.69,-158,12,15
2587,47.19,47.19,-120,12,15
2588,47.69,47.69,-175,12,15
2589,48.69,48.69,-120,12,15
2590,49.69,49.69,-30,12,15
2591,50.19,50.19,-100,12,15
2592,51.69,51.69,-120,12,15
2593,52.69,52.69,-115,12,15
2594,54.8,54.8,-112,12,15
2595,54.9,54.9,-112,12,15
2596,55,55,-112,12,15
2597,55.69,55.69,-30,12,15
2598,56.69,56.69,-45,12,15
2599,60.1,60.1,-8,12,15
2600,64.1,64.1,-8,12,15
2601,65.69,65.69,-50,12,15
2602,66.69,66.69,-90,12,15
2603,68.1,68.1,-8,12,15
2604,72.1,72.1,-8,12,15
2605,75.69,75.69,-30,12,15
2606,76.1,76.1,-8,12,15
2607,78.69,78.69,-30,12,15
2608,80.1,80.1,-10,12,15
2609,81.69,81.69,-30,12,15
2610,130.07,130.07,-337,12,15
2611,130.97,130.97,-12,12,15
2612,131.47,131.47,-4,12,15
2613,131.69,131.69,-20,12,15
2614,160,160,-4,12,15
2615,180.01,180.01,-153.8,12,15
2616,180.3,180.3,-77,12,15
2617,0,0,-3488.6,12,16
2618,0.15,0.15,-80,12,16
2619,0.2,0.2,-100,12,16
2620,1,1,-600,12,16
2621,2,2,-50,12,16
2622,3.3,3.3,-10,12,16
2623,4.4,4.4,-10,12,16
2624,10.69,10.69,-10,12,16
2625,15.69,15.69,-53,12,16
2626,25.69,25.69,-60,12,16
2627,31,31,-180,12,16
2628,31.01,31.01,-120,12,16
2629,31.02,31.02,-70,12,16
2630,31.03,31.03,-70,12,16
2631,31.04,31.04,-40,12,16
2632,31.05,31.05,-55,12,16
2633,31.09,31.09,-55,12,16
2634,33.69,33.69,-8,12,16
2635,35.69,35.69,-30,12,16
2636,37.69,37.69,-25,12,16
2637,39.67,39.67,-20,12,16
2638,42.69,42.69,-135,12,16
2639,44.69,44.69,-90,12,16
2640,45.69,45.69,-160,12,16
2641,47.19,47.19,-120,12,16
2642,47.69,47.69,-175,12,16
2643,48.69,48.69,-120,12,16
2644,49.69,49.69,-30,12,16
2645,50.19,50.19,-100,12,16
2646,51.69,51.69,-120,12,16
2647,52.69,52.69,-115,12,16
2648,54.8,54.8,-112,12,16
2649,54.9,54.9,-112,12,16
2650,55,55,-112,12,16
2651,55.69,55.69,-30,12,16
2652,56.69,56.69,-45,12,16
2653,60.1,60.1,-8,12,16
2654,64.1,64.1,-8,12,16
2655,65.69,65.69,-50,12,16
2656,66.69,66.69,-90,12,16
2657,68.1,68.1,-8,12,16
2658,72.1,72.1,-8,12,16
2659,75.69,75.69,-30,12,16
2660,76.1,76.1,-8,12,16
2661,78.69,78.69,-30,12,16
2662,80.1,80.1,-10,12,16
2663,81.69,81.69,-30,12,16
2664,130.07,130.07,-337,12,16
2665,130.97,130.97,-12,12,16
2666,131.47,131.47,-2,12,16
2667,131.69,131.69,-20,12,16
2668,160,160,-4,12,16
2669,180.01,180.01,-153.8,12,16
2670,180.3,180.3,-77,12,16
2671,0,0,-3546.6,12,17
2672,0.15,0.15,-80,12,17
2673,0.2,0.2,-100,12,17
2674,1,1,-600,12,17
2675,2,2,-50,12,17
2676,3.3,3.3,-10,12,17
2677,4.4,4.4,-10,12,17
2678,10.69,10.69,-10,12,17
2679,15.69,15.69,-53,12,17
2680,25.69,25.69,-60,12,17
2681,31,31,-180,12,17
2682,31.01,31.01,-120,12,17
2683,31.02,31.02,-70,12,17
2684,31.03,31.03,-70,12,17
2685,31.04,31.04,-40,12,17
2686,31.05,31.05,-55,12,17
2687,31.06,31.06,-55,12,17
2688,33.69,33.69,-8,12,17
2689,35.69,35.69,-30,12,17
2690,37.69,37.69,-25,12,17
2691,39.67,39.67,-20,12,17
2692,42.69,42.69,-135,12,17
2693,44.69,44.69,-90,12,17
2694,45.69,45.69,-160,12,17
2695,47.19,47.19,-120,12,17
2696,47.69,47.69,-175,12,17
2697,48.69,48.69,-120,12,17
2698,49.69,49.69,-30,12,17
2699,50.19,50.19,-100,12,17
2700,51.69,51.69,-120,12,17
2701,52.69,52.69,-115,12,17
2702,54.8,54.8,-112,12,17
2703,54.9,54.9,-112,12,17
2704,55,55,-112,12,17
2705,55.69,55.69,-30,12,17
2706,56.69,56.69,-45,12,17
2707,60.1,60.1,-8,12,17
2708,64.1,64.1,-8,12,17
2709,65.69,65.69,-50,12,17
2710,66.69,66.69,-90,12,17
2711,68.1,68.1,-8,12,17
2712,72.1,72.1,-8,12,17
2713,75.69,75.69,-30,12,17
2714,76.1,76.1,-8,12,17
2715,78.69,78.69,-30,12,17
2716,80.1,80.1,-10,12,17
2717,81.69,81.69,-30,12,17
2718,130.07,130.07,-337,12,17
2719,130.97,130.97,-12,12,17
2720,131.47,131.47,-2,12,17
2721,131.69,131.69,-20,12,17
2722,160,160,-4,12,17
2723,180.01,180.01,-153.8,12,17
2724,180.3,180.3,-77,12,17
2725,0,0,-3620.4,12,18
2726,0.15,0.15,-80,12,18
2727,0.2,0.2,-100,12,18
2728,1,1,-600,12,18
2729,2,2,-50,12,18
2730,3.3,3.3,-10,12,18
2731,4.4,4.4,-10,12,18
2732,10.69,10.69,-10,12,18
2733,15.69,15.69,-53,12,18
2734,25.69,25.69,-60,12,18
2735,31,31,-180,12,18
2736,31.01,31.01,-120,12,18
2737,31.02,31.02,-70,12,18
2738,31.03,31.03,-70,12,18
2739,31.04,31.04,-40,12,18
2740,31.05,31.05,-110,12,18
2741,33.69,33.69,-8,12,18
2742,35.69,35.69,-30,12,18
2743,37.69,37.69,-25,12,18
2744,39.67,39.67,-20,12,18
2745,42.69,42.69,-135,12,18
2746,44.69,44.69,-90,12,18
2747,45.69,45.69,-160,12,18
2748,47.19,47.19,-120,12,18
2749,47.69,47.69,-175,12,18
2750,48.69,48.69,-120,12,18
2751,49.69,49.69,-30,12,18
2752,50.19,50.19,-100,12,18
2753,51.69,51.69,-120,12,18
2754,52.69,52.69,-115,12,18
2755,54.8,54.8,-112,12,18
2756,54.9,54.9,-112,12,18
2757,55,55,-112,12,18
2758,55.69,55.69,-30,12,18
2759,56.69,56.69,-45,12,18
2760,60.1,60.1,-8,12,18
2761,64.1,64.1,-8,12,18
2762,65.69,65.69,-50,12,18
2763,66.69,66.69,-90,12,18
2764,68.1,68.1,-8,12,18
2765,72.1,72.1,-8,12,18
2766,75.69,75.69,-30,12,18
2767,76.1,76.1,-8,12,18
2768,78.69,78.69,-30,12,18
2769,80.1,80.1,-10,12,18
2770,81.69,81.69,-30,12,18
2771,130.07,130.07,-337,12,18
2772,130.97,130.97,-12,12,18
2773,131.47,131.47,-2,12,18
2774,131.69,131.69,-20,12,18
2775,160,160,-4,12,18
2776,180.01,180.01,-153.8,12,18
2777,180.3,180.3,-77,12,18
2778,0,0,-3691.7,12,19
2779,0.15,0.15,-80,12,19
2780,0.2,0.2,-100,12,19
2781,1,1,-600,12,19
2782,2,2,-50,12,19
2783,3.3,3.3,-10,12,19
2784,4.4,4.4,-10,12,19
2785,10.69,10.69,-10,12,19
2786,15.69,15.69,-53,12,19
2787,25.69,25.69,-60,12,19
2788,31,31,-180,12,19
2789,31.01,31.01,-120,12,19
2790,31.02,31.02,-70,12,19
2791,31.03,31.03,-70,12,19
2792,31.04,31.04,-40,12,19
2793,31.05,31.05,-110,12,19
2794,33.69,33.69,-8,12,19
2795,35.69,35.69,-30,12,19
2796,37.69,37.69,-25,12,19
2797,39.67,39.67,-20,12,19
2798,42.69,42.69,-135,12,19
2799,44.69,44.69,-90,12,19
2800,45.69,45.69,-160,12,19
2801,47.19,47.19,-120,12,19
2802,47.69,47.69,-175,12,19
2803,48.69,48.69,-120,12,19
2804,49.69,49.69,-30,12,19
2805,50.19,50.19,-100,12,19
2806,51.69,51.69,-120,12,19
2807,52.69,52.69,-115,12,19
2808,54.8,54.8,-112,12,19
2809,54.9,54.9,-112,12,19
2810,55,55,-112,12,19
2811,55.69,55.69,-30,12,19
2812,56.69,56.69,-45,12,19
2813,60.1,60.1,-8,12,19
2814,64.1,64.1,-8,12,19
2815,65.69,65.69,-50,12,19
2816,66.69,66.69,-90,12,19
2817,68.1,68.1,-8,12,19
2818,72.1,72.1,-8,12,19
2819,75.69,75.69,-30,12,19
2820,76.1,76.1,-8,12,19
2821,78.69,78.69,-30,12,19
2822,80.1,80.1,-10,12,19
2823,81.69,81.69,-30,12,19
2824,130.07,130.07,-337,12,19
2825,130.97,130.97,-12,12,19
2826,131.47,131.47,-2,12,19
2827,131.69,131.69,-20,12,19
2828,160,160,-4,12,19
2829,180.01,180.01,-153.8,12,19
2830,180.3,180.3,-77,12,19
2831,0,0,-4016.7,12,20
2832,0.15,0.15,-80,12,20
2833,0.2,0.2,-100,12,20
2834,1,1,-600,12,20
2835,2,2,-50,12,20
2836,3.3,3.3,-10,12,20
2837,4.4,4.4,-10,12,20
2838,10.69,10.69,-10,12,20
2839,15.69,15.69,-53,12,20
2840,25.69,25.69,-60,12,20
2841,31,31,-180,12,20
2842,31.01,31.01,-120,12,20
2843,31.02,31.02,-70,12,20
2844,31.03,31.03,-70,12,20
2845,31.04,31.04,-40,12,20
2846,31.05,31.05,-110,12,20
2847,33.69,33.69,-8,12,20
2848,35.69,35.69,-30,12,20
2849,37.69,37.69,-25,12,20
2850,39.67,39.67,-20,12,20
2851,42.69,42.69,-135,12,20
2852,44.69,44.69,-90,12,20
2853,45.69,45.69,-160,12,20
2854,47.19,47.19,-120,12,20
2855,47.69,47.69,-175,12,20
2856,48.69,48.69,-120,12,20
2857,49.69,49.69,-30,12,20
2858,50.19,50.19,-100,12,20
2859,51.69,51.69,-120,12,20
2860,52.69,52.69,-115,12,20
2861,54.8,54.8,-112,12,20
2862,55.69,55.69,-30,12,20
2863,56.69,56.69,-45,12,20
2864,60.1,60.1,-8,12,20
2865,64.1,64.1,-8,12,20
2866,65.69,65.69,-50,12,20
2867,66.69,66.69,-90,12,20
2868,68.1,68.1,-8,12,20
2869,72.1,72.1,-8,12,20
2870,75.69,75.69,-30,12,20
2871,76.1,76.1,-8,12,20
2872,78.69,78.69,-30,12,20
2873,80.1,80.1,-10,12,20
2874,81.69,81.69,-30,12,20
2875,130.07,130.07,-337,12,20
2876,130.97,130.97,-12,12,20
2877,131.47,131.47,-2,12,20
2878,131.69,131.69,-20,12,20
2879,160,160,-12,12,20
2880,180.01,180.01,-153.8,12,20
2881,180.3,180.3,-77,12,20
2882,0,0,-4082.5,12,21
2883,0.15,0.15,-80,12,21
2884,0.2,0.2,-100,12,21
2885,1,1,-600,12,21
2886,2,2,-50,12,21
2887,3.3,3.3,-10,12,21
2888,4.4,4.4,-10,12,21
2889,10.69,10.69,-10,12,21
2890,15.69,15.69,-53,12,21
2891,25.69,25.69,-60,12,21
2892,31,31,-180,12,21
2893,31.01,31.01,-120,12,21
2894,31.02,31.02,-70,12,21
2895,31.03,31.03,-70,12,21
2896,31.04,31.04,-40,12,21
2897,31.05,31.05,-110,12,21
2898,33.69,33.69,-8,12,21
2899,35.69,35.69,-30,12,21
2900,37.69,37.69,-25,12,21
2901,39.67,39.67,-20,12,21
2902,42.69,42.69,-135,12,21
2903,44.69,44.69,-90,12,21
2904,45.69,45.69,-160,12,21
2905,47.19,47.19,-120,12,21
2906,47.69,47.69,-175,12,21
2907,48.69,48.69,-120,12,21
2908,49.69,49.69,-30,12,21
2909,50.19,50.19,-100,12,21
2910,51.69,51.69,-120,12,21
2911,52.69,52.69,-115,12,21
2912,54.8,54.8,-112,12,21
2913,55.69,55.69,-30,12,21
2914,56.69,56.69,-45,12,21
2915,60.1,60.1,-8,12,21
2916,64.1,64.1,-8,12,21
2917,65.69,65.69,-50,12,21
2918,66.69,66.69,-90,12,21
2919,68.1,68.1,-8,12,21
2920,72.1,72.1,-8,12,21
2921,75.69,75.69,-30,12,21
2922,76.1,76.1,-8,12,21
2923,78.69,78.69,-30,12,21
2924,80.1,80.1,-10,12,21
2925,81.69,81.69,-30,12,21
2926,130.07,130.07,-337,12,21
2927,130.97,130.97,-12,12,21
2928,131.47,131.47,-2,12,21
2929,131.69,131.69,-20,12,21
2930,160,160,-12,12,21
2931,180.01,180.01,-153.8,12,21
2932,180.3,180.3,-77,12,21
2933,0,0,-4090.8,12,22
2934,0.15,0.15,-80,12,22
2935,0.2,0.2,-100,12,22
2936,1,1,-600,12,22
2937,2,2,-50,12,22
2938,3.3,3.3,-10,12,22
2939,4.4,4.4,-10,12,22
2940,10.69,10.69,-10,12,22
2941,15.69,15.69,-53,12,22
2942,25.69,25.69,-60,12,22
2943,31,31,-180,12,22
2944,31.01,31.01,-120,12,22
2945,31.02,31.02,-70,12,22
2946,31.03,31.03,-70,12,22
2947,31.04,31.04,-40,12,22
2948,31.05,31.05,-55,12,22
2949,31.1,31.1,-55,12,22
2950,33.69,33.69,-8,12,22
2951,35.69,35.69,-30,12,22
2952,37.69,37.69,-25,12,22
2953,39.67,39.67,-20,12,22
2954,42.69,42.69,-135,12,22
2955,44.69,44.69,-90,12,22
2956,45.69,45.69,-160,12,22
2957,47.19,47.19,-120,12,22
2958,47.69,47.69,-175,12,22
2959,48.69,48.69,-120,12,22
2960,49.69,49.69,-30,12,22
2961,50.19,50.19,-100,12,22
2962,51.69,51.69,-120,12,22
2963,52.69,52.69,-115,12,22
2964,54.8,54.8,-112,12,22
2965,55.69,55.69,-30,12,22
2966,56.69,56.69,-45,12,22
2967,60.1,60.1,-8,12,22
2968,64.1,64.1,-8,12,22
2969,65.69,65.69,-50,12,22
2970,66.69,66.69,-90,12,22
2971,68.1,68.1,-8,12,22
2972,72.1,72.1,-8,12,22
2973,75.69,75.69,-30,12,22
2974,76.1,76.1,-8,12,22
2975,78.69,78.69,-30,12,22
2976,80.1,80.1,-10,12,22
2977,81.69,81.69,-30,12,22
2978,130.07,130.07,-337,12,22
2979,130.97,130.97,-12,12,22
2980,131.47,131.47,-2,12,22
2981,131.69,131.69,-20,12,22
2982,160,160,-12,12,22
2983,180.01,180.01,-153.8,12,22
2984,180.3,180.3,-77,12,22
2985,0,0,-4067.7,12,23
2986,0.15,0.15,-80,12,23
2987,0.2,0.2,-100,12,23
2988,1,1,-600,12,23
2989,2,2,-50,12,23
2990,3.3,3.3,-10,12,23
2991,4.4,4.4,-10,12,23
2992,10.69,10.69,-10,12,23
2993,15.69,15.69,-53,12,23
2994,25.69,25.69,-60,12,23
2995,31,31,-180,12,23
2996,31.01,31.01,-120,12,23
2997,31.02,31.02,-70,12,23
2998,31.03,31.03,-70,12,23
2999,31.04,31.04,-40,12,23
3000,31.05,31.05,-55,12,23
3001,31.06,31.06,-55,12,23
3002,33.69,33.69,-8,12,23
3003,35.69,35.69,-30,12,23
3004,37.69,37.69,-25,12,23
3005,39.67,39.67,-20,12,23
3006,42.69,42.69,-135,12,23
3007,44.69,44.69,-90,12,23
3008,45.69,45.69,-160,12,23
3009,47.19,47.19,-120,12,23
3010,47.69,47.69,-175,12,23
3011,48.69,48.69,-120,12,23
3012,49.69,49.69,-30,12,23
3013,50.19,50.19,-100,12,23
3014,51.69,51.69,-120,12,23
3015,52.69,52.69,-115,12,23
3016,54.8,54.8,-112,12,23
3017,55.69,55.69,-30,12,23
3018,56.69,56.69,-45,12,23
3019,60.1,60.1,-8,12,23
3020,64.1,64.1,-8,12,23
3021,65.69,65.69,-50,12,23
3022,66.69,66.69,-90,12,23
3023,68.1,68.1,-8,12,23
3024,72.1,72.1,-8,12,23
3025,75.69,75.69,-30,12,23
3026,76.1,76.1,-8,12,23
3027,78.69,78.69,-30,12,23
3028,80.1,80.1,-10,12,23
3029,81.69,81.69,-30,12,23
3030,130.07,130.07,-337,12,23
3031,130.97,130.97,-12,12,23
3032,131.47,131.47,-2,12,23
3033,131.69,131.69,-20,12,23
3034,160,160,-12,12,23
3035,180.01,180.01,-153.8,12,23
3036,180.3,180.3,-77,12,23
3037,0,0,-3855.2,12,24
3038,0.15,0.15,-80,12,24
3039,0.2,0.2,-100,12,24
3040,1,1,-600,12,24
3041,2,2,-50,12,24
3042,3.3,3.3,-10,12,24
3043,4.4,4.4,-10,12,24
3044,10.69,10.69,-10,12,24
3045,15.69,15.69,-53,12,24
3046,25.69,25.69,-60,12,24
3047,31,31,-180,12,24
3048,31.01,31.01,-120,12,24
3049,31.02,31.02,-70,12,24
3050,31.03,31.03,-70,12,24
3051,31.04,31.04,-40,12,24
3052,31.05,31.05,-55,12,24
3053,31.11,31.11,-55,12,24
3054,33.69,33.69,-8,12,24
3055,35.69,35.69,-30,12,24
3056,37.69,37.69,-25,12,24
3057,39.67,39.67,-20,12,24
3058,42.69,42.69,-135,12,24
3059,44.69,44.69,-90,12,24
3060,45.69,45.69,-160,12,24
3061,47.19,47.19,-120,12,24
3062,47.69,47.69,-175,12,24
3063,48.69,48.69,-120,12,24
3064,49.69,49.69,-30,12,24
3065,50.19,50.19,-100,12,24
3066,51.69,51.69,-120,12,24
3067,52.69,52.69,-115,12,24
3068,54.8,54.8,-112,12,24
3069,54.9,54.9,-112,12,24
3070,55,55,-112,12,24
3071,55.69,55.69,-30,12,24
3072,56.69,56.69,-45,12,24
3073,60.1,60.1,-8,12,24
3074,64.1,64.1,-8,12,24
3075,65.69,65.69,-50,12,24
3076,66.69,66.69,-90,12,24
3077,68.1,68.1,-8,12,24
3078,72.1,72.1,-8,12,24
3079,75.69,75.69,-30,12,24
3080,76.1,76.1,-8,12,24
3081,78.69,78.69,-30,12,24
3082,80.1,80.1,-10,12,24
3083,81.69,81.69,-30,12,24
3084,130.07,130.07,-337,12,24
3085,130.97,130.97,-12,12,24
3086,131.47,131.47,-2,12,24
3087,131.69,131.69,-20,12,24
3088,160,160,-4,12,24
3089,180.01,180.01,-153.8,12,24
3090,180.3,180.3,-77,12,24
3091,180.3,180.3,11760.2,11,1
3092,180,180,10.8,11,1
3093,150,150,8.4,11,1
3094,140,140,12.7,11,1
3095,130,130,5.1,11,1
3096,120,120,53.1,11,1
3097,115.76,115.76,80.5,11,1
3098,110,110,282.7,11,1
3099,105,105,0.3,11,1
3100,104.73,104.73,1.1,11,1
3101,100,100,28.1,11,1
3102,99,99,785.9,11,1
3103,94.61,94.61,8.6,11,1
3104,91,91,0.1,11,1
3105,90,90,423.5,11,1
3106,85,85,2.6,11,1
3107,80,80,418.6,11,1
3108,75,75,70.2,11,1
3109,70,70,0.9,11,1
3110,65,65,4.2,11,1
3111,64.99,64.99,200,11,1
3112,60,60,21.2,11,1
3113,58.21,58.21,0.1,11,1
3114,55.69,55.69,39.3,11,1
3115,55,55,7.2,11,1
3116,54.98,54.98,300,11,1
3117,52.52,52.52,45.8,11,1
3118,50.5,50.5,4.3,11,1
3119,50,50,7.3,11,1
3120,49,49,1,11,1
3121,48.9,48.9,0.9,11,1
3122,47.52,47.52,34.3,11,1
3123,45.5,45.5,4.2,11,1
3124,45,45,34.7,11,1
3125,42.52,42.52,34.3,11,1
3126,42.48,42.48,0.5,11,1
3127,42.4,42.4,20,11,1
3128,42.02,42.02,50,11,1
3129,40.5,40.5,2.9,11,1
3130,40,40,5.1,11,1
3131,39.52,39.52,34.3,11,1
3132,39.4,39.4,20,11,1
3133,37.4,37.4,10,11,1
3134,36.52,36.52,34.3,11,1
3135,35,35,6,11,1
3136,33.52,33.52,45.8,11,1
3137,33,33,50,11,1
3138,30,30,106.5,11,1
3139,29,29,0.6,11,1
3140,28.13,28.13,52,11,1
3141,28.02,28.02,87.4,11,1
3142,27.02,27.02,87.4,11,1
3143,26,26,50,11,1
3144,25.13,25.13,52,11,1
3145,25,25,2.5,11,1
3146,22,22,190,11,1
3147,21,21,190,11,1
3148,20,20,37.5,11,1
3149,19,19,7.4,11,1
3150,18.9,18.9,72,11,1
3151,18,18,138,11,1
3152,16,16,138,11,1
3153,15,15,290,11,1
3154,10.13,10.13,52,11,1
3155,10,10,177,11,1
3156,9.99,9.99,73,11,1
3157,9.78,9.78,0.8,11,1
3158,8,8,138,11,1
3159,7,7,138,11,1
3160,6,6,90,11,1
3161,5,5,124.9,11,1
3162,4.5,4.5,138,11,1
3163,2,2,100,11,1
3164,1,1,98,11,1
3165,0.5,0.5,102.3,11,1
3166,0.49,0.49,180,11,1
3167,0.2,0.2,5.3,11,1
3168,0.1,0.1,154.7,11,1
3169,0,0,9284.7,11,1
3170,180.3,180.3,10155.4,11,2
3171,180,180,10.2,11,2
3172,150,150,8.1,11,2
3173,140,140,10.3,11,2
3174,130,130,5.1,11,2
3175,120,120,47.7,11,2
3176,110,110,279,11,2
3177,104.74,104.74,61.2,11,2
3178,100,100,27.1,11,2
3179,97,97,0.3,11,2
3180,91,91,0.1,11,2
3181,90,90,418,11,2
3182,86.4,86.4,1013.7,11,2
3183,84.28,84.28,8.5,11,2
3184,80,80,409.7,11,2
3185,75,75,68.2,11,2
3186,70,70,3.4,11,2
3187,65,65,4.4,11,2
3188,64.99,64.99,200,11,2
3189,60,60,20.9,11,2
3190,55,55,6.7,11,2
3191,54.98,54.98,300,11,2
3192,51.42,51.42,0.1,11,2
3193,50.5,50.5,4.1,11,2
3194,50.18,50.18,45.3,11,2
3195,50,50,7,11,2
3196,45.5,45.5,4.1,11,2
3197,45.18,45.18,33.9,11,2
3198,45,45,33.9,11,2
3199,42.98,42.98,37.3,11,2
3200,42.4,42.4,20,11,2
3201,42.08,42.08,0.9,11,2
3202,40.5,40.5,2.8,11,2
3203,40.18,40.18,33.9,11,2
3204,40,40,54.5,11,2
3205,39.4,39.4,20,11,2
3206,38.82,38.82,0.5,11,2
3207,38,38,50,11,2
3208,37.67,37.67,41.9,11,2
3209,37.4,37.4,10,11,2
3210,37.18,37.18,33.9,11,2
3211,35,35,5.5,11,2
3212,34.18,34.18,33.9,11,2
3213,31.18,31.18,45.3,11,2
3214,30,30,106.5,11,2
3215,28.13,28.13,52,11,2
3216,25.13,25.13,52,11,2
3217,25,25,2.4,11,2
3218,22,22,190,11,2
3219,21,21,190,11,2
3220,20,20,37.5,11,2
3221,19,19,0.6,11,2
3222,18.9,18.9,72,11,2
3223,18,18,138,11,2
3224,16,16,138,11,2
3225,15,15,290,11,2
3226,10.13,10.13,52,11,2
3227,10,10,177,11,2
3228,9.99,9.99,73,11,2
3229,8.42,8.42,0.8,11,2
3230,8,8,138,11,2
3231,7,7,138,11,2
3232,6,6,90,11,2
