"I","PI0","PI1","QI","LI","TI"
2401,46.69,46.69,-120,12,7
2402,47.69,47.69,-60,12,7
2403,48.1,48.1,-133,12,7
2404,49.67,49.67,-20,12,7
2405,49.69,49.69,-30,12,7
2406,50.69,50.69,-115,12,7
2407,52.1,52.1,-133,12,7
2408,54,54,-112,12,7
2409,54.2,54.2,-112,12,7
2410,54.8,54.8,-112,12,7
2411,55.69,55.69,-30,12,7
2412,56.1,56.1,-133,12,7
2413,56.69,56.69,-45,12,7
2414,60.1,60.1,-135,12,7
2415,62.69,62.69,-20,12,7
2416,65.69,65.69,-50,12,7
2417,66.69,66.69,-90,12,7
2418,75.69,75.69,-30,12,7
2419,78.69,78.69,-30,12,7
2420,81.69,81.69,-30,12,7
2421,130.07,130.07,-187,12,7
2422,130.97,130.97,-12,12,7
2423,131.5,131.5,-2,12,7
2424,131.69,131.69,-20,12,7
2425,160,160,-4,12,7
2426,180.01,180.01,-253.8,12,7
2427,180.3,180.3,-77,12,7
2428,0,0,-4577,12,8
2429,0.2,0.2,-100,12,8
2430,1,1,-420,12,8
2431,10.69,10.69,-10,12,8
2432,15.69,15.69,-53,12,8
2433,23.35,23.35,-10,12,8
2434,24.49,24.49,-10,12,8
2435,25.69,25.69,-85,12,8
2436,26.15,26.15,-80,12,8
2437,29.69,29.69,-25,12,8
2438,32.15,32.15,-50,12,8
2439,33.69,33.69,-8,12,8
2440,35.69,35.69,-30,12,8
2441,37.69,37.69,-25,12,8
2442,40.1,40.1,-133,12,8
2443,41.69,41.69,-160,12,8
2444,42.69,42.69,-115,12,8
2445,43.19,43.19,-120,12,8
2446,44.1,44.1,-133,12,8
2447,44.69,44.69,-120,12,8
2448,45.69,45.69,-305,12,8
2449,46.69,46.69,-120,12,8
2450,47.69,47.69,-60,12,8
2451,48.1,48.1,-133,12,8
2452,49.67,49.67,-20,12,8
2453,49.69,49.69,-30,12,8
2454,50.69,50.69,-115,12,8
2455,52.1,52.1,-133,12,8
2456,54,54,-112,12,8
2457,54.2,54.2,-112,12,8
2458,54.8,54.8,-112,12,8
2459,55.69,55.69,-30,12,8
2460,56.1,56.1,-133,12,8
2461,56.69,56.69,-45,12,8
2462,60.1,60.1,-135,12,8
2463,62.69,62.69,-20,12,8
2464,65.69,65.69,-50,12,8
2465,66.69,66.69,-90,12,8
2466,75.69,75.69,-30,12,8
2467,78.69,78.69,-30,12,8
2468,81.69,81.69,-30,12,8
2469,130.07,130.07,-187,12,8
2470,130.97,130.97,-12,12,8
2471,131.5,131.5,-2,12,8
2472,131.69,131.69,-20,12,8
2473,160,160,-4,12,8
2474,180.01,180.01,-253.8,12,8
2475,180.3,180.3,-77,12,8
2476,0,0,-4678.8,12,9
2477,0.2,0.2,-100,12,9
2478,1,1,-420,12,9
2479,10.69,10.69,-10,12,9
2480,15.69,15.69,-53,12,9
2481,23.35,23.35,-10,12,9
2482,24.49,24.49,-10,12,9
2483,25.69,25.69,-85,12,9
2484,26.15,26.15,-80,12,9
2485,29.69,29.69,-25,12,9
2486,32.15,32.15,-50,12,9
2487,33.69,33.69,-8,12,9
2488,35.69,35.69,-30,12,9
2489,37.69,37.69,-25,12,9
2490,40.1,40.1,-133,12,9
2491,41.69,41.69,-158,12,9
2492,42.69,42.69,-115,12,9
2493,43.19,43.19,-120,12,9
2494,44.1,44.1,-133,12,9
2495,44.69,44.69,-120,12,9
2496,45.69,45.69,-305,12,9
2497,46.69,46.69,-120,12,9
2498,47.69,47.69,-60,12,9
2499,48.1,48.1,-133,12,9
2500,49.67,49.67,-20,12,9
2501,49.69,49.69,-30,12,9
2502,50.69,50.69,-115,12,9
2503,52.1,52.1,-133,12,9
2504,54,54,-112,12,9
2505,54.2,54.2,-112,12,9
2506,54.8,54.8,-112,12,9
2507,55.69,55.69,-30,12,9
2508,56.1,56.1,-133,12,9
2509,56.69,56.69,-45,12,9
2510,60.1,60.1,-135,12,9
2511,62.69,62.69,-20,12,9
2512,65.69,65.69,-50,12,9
2513,66.69,66.69,-90,12,9
2514,75.69,75.69,-30,12,9
2515,78.69,78.69,-30,12,9
2516,81.69,81.69,-30,12,9
2517,130.07,130.07,-187,12,9
2518,130.97,130.97,-12,12,9
2519,131.5,131.5,-4,12,9
2520,131.69,131.69,-20,12,9
2521,160,160,-4,12,9
2522,180.01,180.01,-253.8,12,9
2523,180.3,180.3,-77,12,9
2524,0,0,-4852.8,12,10
2525,0.2,0.2,-100,12,10
2526,1,1,-615,12,10
2527,10.69,10.69,-10,12,10
2528,15.69,15.69,-53,12,10
2529,23.35,23.35,-10,12,10
2530,24.49,24.49,-10,12,10
2531,25.69,25.69,-85,12,10
2532,26.15,26.15,-80,12,10
2533,29.69,29.69,-25,12,10
2534,32.15,32.15,-50,12,10
2535,33.69,33.69,-8,12,10
2536,35.69,35.69,-30,12,10
2537,37.69,37.69,-25,12,10
2538,40.1,40.1,-25,12,10
2539,41.69,41.69,-158,12,10
2540,42.69,42.69,-115,12,10
2541,43.19,43.19,-120,12,10
2542,44.1,44.1,-25,12,10
2543,44.69,44.69,-120,12,10
2544,45.69,45.69,-305,12,10
2545,46.69,46.69,-120,12,10
2546,47.69,47.69,-60,12,10
2547,48.1,48.1,-25,12,10
2548,49.67,49.67,-20,12,10
2549,49.69,49.69,-30,12,10
2550,50.69,50.69,-115,12,10
2551,52.1,52.1,-25,12,10
2552,54,54,-112,12,10
2553,54.2,54.2,-112,12,10
2554,54.8,54.8,-112,12,10
2555,55.69,55.69,-30,12,10
2556,56.1,56.1,-25,12,10
2557,56.69,56.69,-45,12,10
2558,60.1,60.1,-25,12,10
2559,62.69,62.69,-20,12,10
2560,65.69,65.69,-50,12,10
2561,66.69,66.69,-90,12,10
2562,75.69,75.69,-30,12,10
2563,78.69,78.69,-30,12,10
2564,81.69,81.69,-30,12,10
2565,130.07,130.07,-187,12,10
2566,130.97,130.97,-12,12,10
2567,131.5,131.5,-4,12,10
2568,131.69,131.69,-20,12,10
2569,160,160,-4,12,10
2570,180.01,180.01,-253.8,12,10
2571,180.3,180.3,-77,12,10
2572,0,0,-4669.9,12,11
2573,0.2,0.2,-100,12,11
2574,1,1,-615,12,11
2575,10.69,10.69,-10,12,11
2576,15.69,15.69,-53,12,11
2577,23.35,23.35,-10,12,11
2578,24.49,24.49,-10,12,11
2579,25.69,25.69,-85,12,11
2580,26.15,26.15,-80,12,11
2581,29.69,29.69,-25,12,11
2582,32.15,32.15,-50,12,11
2583,33.69,33.69,-8,12,11
2584,35.69,35.69,-30,12,11
2585,37.69,37.69,-25,12,11
2586,40.1,40.1,-25,12,11
2587,41.69,41.69,-158,12,11
2588,42.69,42.69,-115,12,11
2589,43.19,43.19,-120,12,11
2590,44.1,44.1,-25,12,11
2591,44.69,44.69,-120,12,11
2592,45.69,45.69,-305,12,11
2593,46.69,46.69,-120,12,11
2594,47.69,47.69,-60,12,11
2595,48.1,48.1,-25,12,11
2596,49.67,49.67,-20,12,11
2597,49.69,49.69,-30,12,11
2598,50.69,50.69,-115,12,11
2599,52.1,52.1,-25,12,11
2600,54,54,-112,12,11
2601,54.2,54.2,-112,12,11
2602,54.8,54.8,-112,12,11
2603,55.69,55.69,-30,12,11
2604,56.1,56.1,-25,12,11
2605,56.69,56.69,-45,12,11
2606,60.1,60.1,-25,12,11
2607,62.69,62.69,-20,12,11
2608,65.69,65.69,-50,12,11
2609,66.69,66.69,-90,12,11
2610,75.69,75.69,-30,12,11
2611,78.69,78.69,-30,12,11
2612,81.69,81.69,-30,12,11
2613,130.07,130.07,-187,12,11
2614,130.97,130.97,-12,12,11
2615,131.5,131.5,-4,12,11
2616,131.69,131.69,-20,12,11
2617,160,160,-4,12,11
2618,180.01,180.01,-153.8,12,11
2619,180.3,180.3,-77,12,11
2620,0,0,-4365,12,12
2621,0.2,0.2,-100,12,12
2622,1,1,-615,12,12
2623,10.69,10.69,-10,12,12
2624,15.69,15.69,-53,12,12
2625,23.35,23.35,-10,12,12
2626,24.49,24.49,-10,12,12
2627,25.69,25.69,-85,12,12
2628,26.15,26.15,-80,12,12
2629,29.69,29.69,-25,12,12
2630,32.15,32.15,-50,12,12
2631,33.69,33.69,-8,12,12
2632,35.69,35.69,-30,12,12
2633,37.69,37.69,-25,12,12
2634,40.1,40.1,-25,12,12
2635,41.69,41.69,-158,12,12
2636,42.69,42.69,-115,12,12
2637,43.19,43.19,-120,12,12
2638,44.1,44.1,-25,12,12
2639,44.69,44.69,-120,12,12
2640,45.69,45.69,-305,12,12
2641,46.69,46.69,-120,12,12
2642,47.69,47.69,-60,12,12
2643,48.1,48.1,-25,12,12
2644,49.67,49.67,-20,12,12
2645,49.69,49.69,-30,12,12
2646,50.69,50.69,-115,12,12
2647,52.1,52.1,-25,12,12
2648,54,54,-112,12,12
2649,54.2,54.2,-112,12,12
2650,54.8,54.8,-112,12,12
2651,55.69,55.69,-30,12,12
2652,56.1,56.1,-25,12,12
2653,56.69,56.69,-45,12,12
2654,60.1,60.1,-25,12,12
2655,62.69,62.69,-20,12,12
2656,65.69,65.69,-50,12,12
2657,66.69,66.69,-90,12,12
2658,75.69,75.69,-30,12,12
2659,78.69,78.69,-30,12,12
2660,81.69,81.69,-30,12,12
2661,130.07,130.07,-187,12,12
2662,130.97,130.97,-12,12,12
2663,131.5,131.5,-4,12,12
2664,131.69,131.69,-20,12,12
2665,160,160,-4,12,12
2666,180.01,180.01,-153.8,12,12
2667,180.3,180.3,-77,12,12
2668,0,0,-3996.9,12,13
2669,0.2,0.2,-100,12,13
2670,1,1,-615,12,13
2671,10.69,10.69,-10,12,13
2672,15.69,15.69,-53,12,13
2673,23.35,23.35,-10,12,13
2674,24.49,24.49,-10,12,13
2675,25.69,25.69,-85,12,13
2676,26.15,26.15,-80,12,13
2677,29.69,29.69,-25,12,13
2678,32.15,32.15,-50,12,13
2679,33.69,33.69,-8,12,13
2680,35.69,35.69,-30,12,13
2681,37.69,37.69,-25,12,13
2682,40.1,40.1,-25,12,13
2683,41.69,41.69,-158,12,13
2684,42.69,42.69,-115,12,13
2685,43.19,43.19,-120,12,13
2686,44.1,44.1,-25,12,13
2687,44.69,44.69,-120,12,13
2688,45.69,45.69,-305,12,13
2689,46.69,46.69,-120,12,13
2690,47.69,47.69,-60,12,13
2691,48.1,48.1,-25,12,13
2692,49.67,49.67,-20,12,13
2693,49.69,49.69,-30,12,13
2694,50.69,50.69,-115,12,13
2695,52.1,52.1,-25,12,13
2696,54,54,-112,12,13
2697,54.2,54.2,-112,12,13
2698,54.8,54.8,-112,12,13
2699,55.69,55.69,-30,12,13
2700,56.1,56.1,-25,12,13
2701,56.69,56.69,-45,12,13
2702,60.1,60.1,-25,12,13
2703,62.69,62.69,-20,12,13
2704,65.69,65.69,-50,12,13
2705,66.69,66.69,-90,12,13
2706,75.69,75.69,-30,12,13
2707,78.69,78.69,-30,12,13
2708,81.69,81.69,-30,12,13
2709,130.07,130.07,-187,12,13
2710,130.97,130.97,-12,12,13
2711,131.5,131.5,-4,12,13
2712,131.69,131.69,-20,12,13
2713,160,160,-4,12,13
2714,180.01,180.01,-153.8,12,13
2715,180.3,180.3,-77,12,13
2716,0,0,-3744,12,14
2717,0.2,0.2,-100,12,14
2718,1,1,-615,12,14
2719,10.69,10.69,-10,12,14
2720,15.69,15.69,-53,12,14
2721,23.35,23.35,-10,12,14
2722,24.49,24.49,-10,12,14
2723,25.69,25.69,-85,12,14
2724,26.15,26.15,-80,12,14
2725,29.69,29.69,-25,12,14
2726,32.15,32.15,-50,12,14
2727,33.69,33.69,-8,12,14
2728,35.69,35.69,-30,12,14
2729,37.69,37.69,-25,12,14
2730,40.1,40.1,-25,12,14
2731,41.69,41.69,-158,12,14
2732,42.69,42.69,-115,12,14
2733,43.19,43.19,-120,12,14
2734,44.1,44.1,-25,12,14
2735,44.69,44.69,-120,12,14
2736,45.69,45.69,-305,12,14
2737,46.69,46.69,-120,12,14
2738,47.69,47.69,-60,12,14
2739,48.1,48.1,-25,12,14
2740,49.67,49.67,-20,12,14
2741,49.69,49.69,-30,12,14
2742,50.69,50.69,-115,12,14
2743,52.1,52.1,-25,12,14
2744,54,54,-112,12,14
2745,54.2,54.2,-112,12,14
2746,54.8,54.8,-112,12,14
2747,55.69,55.69,-30,12,14
2748,56.1,56.1,-25,12,14
2749,56.69,56.69,-45,12,14
2750,60.1,60.1,-25,12,14
2751,62.69,62.69,-20,12,14
2752,65.69,65.69,-50,12,14
2753,66.69,66.69,-90,12,14
2754,75.69,75.69,-30,12,14
2755,78.69,78.69,-30,12,14
2756,81.69,81.69,-30,12,14
2757,130.07,130.07,-187,12,14
2758,130.97,130.97,-12,12,14
2759,131.47,131.47,-4,12,14
2760,131.69,131.69,-20,12,14
2761,160,160,-4,12,14
2762,180.01,180.01,-153.8,12,14
2763,180.3,180.3,-77,12,14
2764,0,0,-3519.9,12,15
2765,0.2,0.2,-100,12,15
2766,1,1,-615,12,15
2767,10.69,10.69,-10,12,15
2768,15.69,15.69,-53,12,15
2769,23.35,23.35,-10,12,15
2770,24.49,24.49,-10,12,15
2771,25.69,25.69,-85,12,15
2772,26.15,26.15,-80,12,15
2773,29.69,29.69,-25,12,15
2774,32.15,32.15,-50,12,15
2775,33.69,33.69,-8,12,15
2776,35.69,35.69,-30,12,15
2777,37.69,37.69,-25,12,15
2778,40.1,40.1,-25,12,15
2779,41.69,41.69,-158,12,15
2780,42.69,42.69,-115,12,15
2781,43.19,43.19,-120,12,15
2782,44.1,44.1,-25,12,15
2783,44.69,44.69,-120,12,15
2784,45.69,45.69,-305,12,15
2785,46.69,46.69,-120,12,15
2786,47.69,47.69,-60,12,15
2787,48.1,48.1,-25,12,15
2788,49.67,49.67,-20,12,15
2789,49.69,49.69,-30,12,15
2790,50.69,50.69,-115,12,15
2791,52.1,52.1,-25,12,15
2792,54,54,-112,12,15
2793,54.2,54.2,-112,12,15
2794,54.8,54.8,-112,12,15
2795,55.69,55.69,-30,12,15
2796,56.1,56.1,-25,12,15
2797,56.69,56.69,-45,12,15
2798,60.1,60.1,-25,12,15
2799,62.69,62.69,-20,12,15
2800,65.69,65.69,-50,12,15
2801,66.69,66.69,-90,12,15
2802,75.69,75.69,-30,12,15
2803,78.69,78.69,-30,12,15
2804,81.69,81.69,-30,12,15
2805,130.07,130.07,-187,12,15
2806,130.97,130.97,-12,12,15
2807,131.47,131.47,-4,12,15
2808,131.69,131.69,-20,12,15
2809,160,160,-4,12,15
2810,180.01,180.01,-153.8,12,15
2811,180.3,180.3,-77,12,15
2812,0,0,-3360.7,12,16
2813,0.2,0.2,-100,12,16
2814,1,1,-615,12,16
2815,10.69,10.69,-10,12,16
2816,15.69,15.69,-53,12,16
2817,23.35,23.35,-10,12,16
2818,24.49,24.49,-10,12,16
2819,25.69,25.69,-85,12,16
2820,26.15,26.15,-80,12,16
2821,29.69,29.69,-25,12,16
2822,32.15,32.15,-50,12,16
2823,33.69,33.69,-8,12,16
2824,35.69,35.69,-30,12,16
2825,37.69,37.69,-25,12,16
2826,40.1,40.1,-25,12,16
2827,41.69,41.69,-160,12,16
2828,42.69,42.69,-115,12,16
2829,43.19,43.19,-120,12,16
2830,44.1,44.1,-25,12,16
2831,44.69,44.69,-120,12,16
2832,45.69,45.69,-305,12,16
2833,46.69,46.69,-120,12,16
2834,47.69,47.69,-60,12,16
2835,48.1,48.1,-25,12,16
2836,49.67,49.67,-20,12,16
2837,49.69,49.69,-30,12,16
2838,50.69,50.69,-115,12,16
2839,52.1,52.1,-25,12,16
2840,54,54,-112,12,16
2841,54.2,54.2,-112,12,16
2842,54.8,54.8,-112,12,16
2843,55.69,55.69,-30,12,16
2844,56.1,56.1,-25,12,16
2845,56.69,56.69,-45,12,16
2846,60.1,60.1,-25,12,16
2847,62.69,62.69,-20,12,16
2848,65.69,65.69,-50,12,16
2849,66.69,66.69,-90,12,16
2850,75.69,75.69,-30,12,16
2851,78.69,78.69,-30,12,16
2852,81.69,81.69,-30,12,16
2853,130.07,130.07,-187,12,16
2854,130.97,130.97,-12,12,16
2855,131.47,131.47,-2,12,16
2856,131.69,131.69,-20,12,16
2857,160,160,-4,12,16
2858,180.01,180.01,-153.8,12,16
2859,180.3,180.3,-77,12,16
2860,0,0,-3277.8,12,17
2861,0.2,0.2,-100,12,17
2862,1,1,-615,12,17
2863,10.69,10.69,-10,12,17
2864,15.69,15.69,-53,12,17
2865,23.35,23.35,-10,12,17
2866,24.49,24.49,-10,12,17
2867,25.69,25.69,-85,12,17
2868,26.15,26.15,-80,12,17
2869,29.69,29.69,-25,12,17
2870,32.15,32.15,-50,12,17
2871,33.69,33.69,-8,12,17
2872,35.69,35.69,-30,12,17
2873,37.69,37.69,-25,12,17
2874,40.1,40.1,-25,12,17
2875,41.69,41.69,-160,12,17
2876,42.69,42.69,-115,12,17
2877,43.19,43.19,-120,12,17
2878,44.1,44.1,-25,12,17
2879,44.69,44.69,-120,12,17
2880,45.69,45.69,-305,12,17
2881,46.69,46.69,-120,12,17
2882,47.69,47.69,-60,12,17
2883,48.1,48.1,-25,12,17
2884,49.67,49.67,-20,12,17
2885,49.69,49.69,-30,12,17
2886,50.69,50.69,-115,12,17
2887,52.1,52.1,-25,12,17
2888,54,54,-112,12,17
2889,54.2,54.2,-112,12,17
2890,54.8,54.8,-112,12,17
2891,55.69,55.69,-30,12,17
2892,56.1,56.1,-25,12,17
2893,56.69,56.69,-45,12,17
2894,60.1,60.1,-25,12,17
2895,62.69,62.69,-20,12,17
2896,65.69,65.69,-50,12,17
2897,66.69,66.69,-90,12,17
2898,75.69,75.69,-30,12,17
2899,78.69,78.69,-30,12,17
2900,81.69,81.69,-30,12,17
2901,130.07,130.07,-187,12,17
2902,130.97,130.97,-12,12,17
2903,131.47,131.47,-2,12,17
2904,131.69,131.69,-20,12,17
2905,160,160,-4,12,17
2906,180.01,180.01,-153.8,12,17
2907,180.3,180.3,-77,12,17
2908,0,0,-3245.9,12,18
2909,0.2,0.2,-100,12,18
2910,1,1,-615,12,18
2911,10.69,10.69,-10,12,18
2912,15.69,15.69,-53,12,18
2913,23.35,23.35,-10,12,18
2914,24.49,24.49,-10,12,18
2915,25.69,25.69,-85,12,18
2916,26.15,26.15,-80,12,18
2917,29.69,29.69,-25,12,18
2918,32.15,32.15,-50,12,18
2919,33.69,33.69,-8,12,18
2920,35.69,35.69,-30,12,18
2921,37.69,37.69,-25,12,18
2922,40.1,40.1,-25,12,18
2923,41.69,41.69,-160,12,18
2924,42.69,42.69,-115,12,18
2925,43.19,43.19,-120,12,18
2926,44.1,44.1,-25,12,18
2927,44.69,44.69,-120,12,18
2928,45.69,45.69,-305,12,18
2929,46.69,46.69,-120,12,18
2930,47.69,47.69,-60,12,18
2931,48.1,48.1,-25,12,18
2932,49.67,49.67,-20,12,18
2933,49.69,49.69,-30,12,18
2934,50.69,50.69,-115,12,18
2935,52.1,52.1,-25,12,18
2936,54,54,-112,12,18
2937,54.2,54.2,-112,12,18
2938,54.8,54.8,-112,12,18
2939,55.69,55.69,-30,12,18
2940,56.1,56.1,-25,12,18
2941,56.69,56.69,-45,12,18
2942,60.1,60.1,-25,12,18
2943,62.69,62.69,-20,12,18
2944,65.69,65.69,-50,12,18
2945,66.69,66.69,-90,12,18
2946,75.69,75.69,-30,12,18
2947,78.69,78.69,-30,12,18
2948,81.69,81.69,-30,12,18
2949,130.07,130.07,-187,12,18
2950,130.97,130.97,-12,12,18
2951,131.47,131.47,-2,12,18
2952,131.69,131.69,-20,12,18
2953,160,160,-4,12,18
2954,180.01,180.01,-153.8,12,18
2955,180.3,180.3,-77,12,18
2956,0,0,-3431,12,19
2957,0.2,0.2,-100,12,19
2958,1,1,-615,12,19
2959,10.69,10.69,-10,12,19
2960,15.69,15.69,-53,12,19
2961,23.35,23.35,-10,12,19
2962,24.49,24.49,-10,12,19
2963,25.69,25.69,-85,12,19
2964,26.15,26.15,-80,12,19
2965,29.69,29.69,-25,12,19
2966,32.15,32.15,-50,12,19
2967,33.69,33.69,-8,12,19
2968,35.69,35.69,-30,12,19
2969,37.69,37.69,-25,12,19
2970,40.1,40.1,-25,12,19
2971,41.69,41.69,-160,12,19
2972,42.69,42.69,-115,12,19
2973,43.19,43.19,-120,12,19
2974,44.1,44.1,-25,12,19
2975,44.69,44.69,-120,12,19
2976,45.69,45.69,-305,12,19
2977,46.69,46.69,-120,12,19
2978,47.69,47.69,-60,12,19
2979,48.1,48.1,-25,12,19
2980,49.67,49.67,-20,12,19
2981,49.69,49.69,-30,12,19
2982,50.69,50.69,-115,12,19
2983,52.1,52.1,-25,12,19
2984,55.69,55.69,-30,12,19
2985,56.1,56.1,-25,12,19
2986,56.69,56.69,-45,12,19
2987,60.1,60.1,-25,12,19
2988,62.69,62.69,-20,12,19
2989,65.69,65.69,-50,12,19
2990,66.69,66.69,-90,12,19
2991,75.69,75.69,-30,12,19
2992,78.69,78.69,-30,12,19
2993,81.69,81.69,-30,12,19
2994,130.07,130.07,-187,12,19
2995,130.97,130.97,-12,12,19
2996,131.47,131.47,-2,12,19
2997,131.69,131.69,-20,12,19
2998,160,160,-124,12,19
2999,180.01,180.01,-153.8,12,19
3000,180.3,180.3,-77,12,19
3001,0,0,-3438.6,12,20
3002,0.2,0.2,-100,12,20
3003,1,1,-615,12,20
3004,10.69,10.69,-10,12,20
3005,15.69,15.69,-53,12,20
3006,23.35,23.35,-10,12,20
3007,24.49,24.49,-10,12,20
3008,25.69,25.69,-85,12,20
3009,26.15,26.15,-80,12,20
3010,29.69,29.69,-25,12,20
3011,32.15,32.15,-50,12,20
3012,33.69,33.69,-8,12,20
3013,35.69,35.69,-30,12,20
3014,37.69,37.69,-25,12,20
3015,40.1,40.1,-25,12,20
3016,41.69,41.69,-160,12,20
3017,42.69,42.69,-115,12,20
3018,43.19,43.19,-120,12,20
3019,44.1,44.1,-25,12,20
3020,44.69,44.69,-120,12,20
3021,45.69,45.69,-305,12,20
3022,46.69,46.69,-120,12,20
3023,47.69,47.69,-60,12,20
3024,48.1,48.1,-25,12,20
3025,49.67,49.67,-20,12,20
3026,49.69,49.69,-30,12,20
3027,50.69,50.69,-115,12,20
3028,52.1,52.1,-25,12,20
3029,55.69,55.69,-30,12,20
3030,56.1,56.1,-25,12,20
3031,56.69,56.69,-45,12,20
3032,60.1,60.1,-25,12,20
3033,62.69,62.69,-20,12,20
3034,65.69,65.69,-50,12,20
3035,66.69,66.69,-90,12,20
3036,75.69,75.69,-30,12,20
3037,78.69,78.69,-30,12,20
3038,81.69,81.69,-30,12,20
3039,130.07,130.07,-187,12,20
3040,130.97,130.97,-12,12,20
3041,131.47,131.47,-2,12,20
3042,131.69,131.69,-20,12,20
3043,160,160,-124,12,20
3044,180.01,180.01,-153.8,12,20
3045,180.3,180.3,-77,12,20
3046,0,0,-3456.3,12,21
3047,0.2,0.2,-100,12,21
3048,1,1,-615,12,21
3049,10.69,10.69,-10,12,21
3050,15.69,15.69,-53,12,21
3051,23.35,23.35,-10,12,21
3052,24.49,24.49,-10,12,21
3053,25.69,25.69,-85,12,21
3054,26.15,26.15,-80,12,21
3055,29.69,29.69,-25,12,21
3056,32.15,32.15,-50,12,21
3057,33.69,33.69,-8,12,21
3058,35.69,35.69,-30,12,21
3059,37.69,37.69,-25,12,21
3060,40.1,40.1,-25,12,21
3061,41.69,41.69,-160,12,21
3062,42.69,42.69,-115,12,21
3063,43.19,43.19,-120,12,21
3064,44.1,44.1,-25,12,21
3065,44.69,44.69,-120,12,21
3066,45.69,45.69,-305,12,21
3067,46.69,46.69,-120,12,21
3068,47.69,47.69,-60,12,21
3069,48.1,48.1,-25,12,21
3070,49.67,49.67,-20,12,21
3071,49.69,49.69,-30,12,21
3072,50.69,50.69,-115,12,21
3073,52.1,52.1,-25,12,21
3074,55.69,55.69,-30,12,21
3075,56.1,56.1,-25,12,21
3076,56.69,56.69,-45,12,21
3077,60.1,60.1,-25,12,21
3078,62.69,62.69,-20,12,21
3079,65.69,65.69,-50,12,21
3080,66.69,66.69,-90,12,21
3081,75.69,75.69,-30,12,21
3082,78.69,78.69,-30,12,21
3083,81.69,81.69,-30,12,21
3084,130.07,130.07,-187,12,21
3085,130.97,130.97,-12,12,21
3086,131.47,131.47,-2,12,21
3087,131.69,131.69,-20,12,21
3088,160,160,-124,12,21
3089,180.01,180.01,-153.8,12,21
3090,180.3,180.3,-77,12,21
3091,0,0,-3473.2,12,22
3092,0.2,0.2,-100,12,22
3093,1,1,-615,12,22
3094,10.69,10.69,-10,12,22
3095,15.69,15.69,-53,12,22
3096,23.35,23.35,-10,12,22
3097,24.49,24.49,-10,12,22
3098,25.69,25.69,-85,12,22
3099,26.15,26.15,-80,12,22
3100,29.69,29.69,-25,12,22
3101,32.15,32.15,-50,12,22
3102,33.69,33.69,-8,12,22
3103,35.69,35.69,-30,12,22
3104,37.69,37.69,-25,12,22
3105,40.1,40.1,-25,12,22
3106,41.69,41.69,-160,12,22
3107,42.69,42.69,-115,12,22
3108,43.19,43.19,-120,12,22
3109,44.1,44.1,-25,12,22
3110,44.69,44.69,-120,12,22
3111,45.69,45.69,-305,12,22
3112,46.69,46.69,-120,12,22
3113,47.69,47.69,-60,12,22
3114,48.1,48.1,-25,12,22
3115,49.67,49.67,-20,12,22
3116,49.69,49.69,-30,12,22
3117,50.69,50.69,-115,12,22
3118,52.1,52.1,-25,12,22
3119,55.69,55.69,-30,12,22
3120,56.1,56.1,-25,12,22
3121,56.69,56.69,-45,12,22
3122,60.1,60.1,-25,12,22
3123,62.69,62.69,-20,12,22
3124,65.69,65.69,-50,12,22
3125,66.69,66.69,-90,12,22
3126,75.69,75.69,-30,12,22
3127,78.69,78.69,-30,12,22
3128,81.69,81.69,-30,12,22
3129,130.07,130.07,-187,12,22
3130,130.97,130.97,-12,12,22
3131,131.47,131.47,-2,12,22
3132,131.69,131.69,-20,12,22
3133,160,160,-124,12,22
3134,180.01,180.01,-153.8,12,22
3135,180.3,180.3,-77,12,22
3136,0,0,-3458.9,12,23
3137,0.2,0.2,-100,12,23
3138,1,1,-615,12,23
3139,10.69,10.69,-10,12,23
3140,15.69,15.69,-53,12,23
3141,23.35,23.35,-10,12,23
3142,24.49,24.49,-10,12,23
3143,25.69,25.69,-85,12,23
3144,26.15,26.15,-80,12,23
3145,29.69,29.69,-25,12,23
3146,32.15,32.15,-50,12,23
3147,33.69,33.69,-8,12,23
3148,35.69,35.69,-30,12,23
3149,37.69,37.69,-25,12,23
3150,40.1,40.1,-25,12,23
3151,41.69,41.69,-160,12,23
3152,42.69,42.69,-115,12,23
3153,43.19,43.19,-120,12,23
3154,44.1,44.1,-25,12,23
3155,44.69,44.69,-120,12,23
3156,45.69,45.69,-305,12,23
3157,46.69,46.69,-120,12,23
3158,47.69,47.69,-60,12,23
3159,48.1,48.1,-25,12,23
3160,49.67,49.67,-20,12,23
3161,49.69,49.69,-30,12,23
3162,50.69,50.69,-115,12,23
3163,52.1,52.1,-25,12,23
3164,55.69,55.69,-30,12,23
3165,56.1,56.1,-25,12,23
3166,56.69,56.69,-45,12,23
3167,60.1,60.1,-25,12,23
3168,62.69,62.69,-20,12,23
3169,65.69,65.69,-50,12,23
3170,66.69,66.69,-90,12,23
3171,75.69,75.69,-30,12,23
3172,78.69,78.69,-30,12,23
3173,81.69,81.69,-30,12,23
3174,130.07,130.07,-187,12,23
3175,130.97,130.97,-12,12,23
3176,131.47,131.47,-2,12,23
3177,131.69,131.69,-20,12,23
3178,160,160,-124,12,23
3179,180.01,180.01,-153.8,12,23
3180,180.3,180.3,-77,12,23
3181,0,0,-3426.2,12,24
3182,0.2,0.2,-100,12,24
3183,1,1,-615,12,24
3184,10.69,10.69,-10,12,24
3185,15.69,15.69,-53,12,24
3186,23.35,23.35,-10,12,24
